Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
11,0.0034397268,-0.051963206,0.24094175,-0.086429715,-0.043706566,-0.18947823,-0.13944724,0.07403092,0.022493958,-0.032825667,0.29447743,-0.009399041,-0.09002487,-0.041170236,-0.16302145,-0.09451544,-0.09316894,0.06157702,-0.13528773,0.1390951,0.20451675,-0.027120428,0.11270317,-0.071526,-0.14913361,0.15006387,-0.29386628,-0.03407859,-0.068962045,-0.05087863,-0.2098947,0.061273865,-0.08745161,0.06571591,0.2059376,0.061048098,0.28491825,0.07592504,0.18189728,0.06825673,-0.0390589,0.17688978,-0.0015953791,-0.06433827,0.047975708,0.023444934,0.07310449,-0.07684917,-0.03361562,-0.015514754,0.07671226,0.038992867,0.015701272,0.086604066,0.22728656,0.09052783,0.17937455,-0.057850145,-0.047562588,-0.024097564,0.08678972,-0.24463345,0.0632282,-0.008085705,0.0764013,0.04806263,0.22903119,0.11756084,0.0004892904,-0.038808357,-0.008261234,-0.108863786,-0.072569706,-0.14109667,-0.022250585,-0.042220216,0.13983916,-0.041388948,0.005969481,0.051869523,-0.035336185,-0.059890825,0.14338121,0.15968674,-0.04403793,0.06381552,0.12816642,0.062328145,0.032388568,0.18384007,-0.056849793,-0.009122349,-0.18431816,-0.03885785,0.18791297,-0.068282075,-0.3115978,-0.16869469,0.062160827,-0.029335506,-0.27176356,0.043909404,0.13475257,0.044143736,0.09944293,0.016689347,0.028534058,-0.19794577,-0.058847334,-0.2347992,-0.044102527,-0.0078065824,0.001644045,-0.12333235,0.09480383,0.04841937,-0.0566789,0.12653401,0.028432889,0.04022323,-0.042141203,-0.029744882,0.02131081,-0.058115188,-0.04999755,-0.031211322,-0.053623322,0.095140435
2,-0.03570807,0.005423172,0.16593023,-0.0879537,0.033884037,-0.10440055,-0.10652487,0.04600973,0.12774137,0.016615126,0.24332768,-0.0044193016,-0.056790993,-0.06449243,-0.17202109,-0.012462465,-0.07090366,0.06869407,-0.033167396,0.23021956,0.12993528,-0.034126133,0.08156802,-0.10281485,-0.20263872,0.15779147,-0.23298137,-0.038144138,-0.039386958,0.0019138714,-0.10911415,0.054908056,-0.17811681,0.09354358,0.16338013,0.092229255,0.21786639,0.11540836,0.21288726,-0.014611269,-0.06703516,0.18391971,0.023386639,-0.13378255,0.12208606,0.018491095,0.08531777,-0.07090829,-0.11152703,-0.0040873,0.076179266,0.016620707,0.041939672,0.0910709,0.19555753,0.043753736,0.15542033,0.027535744,-0.014086282,-0.12560508,0.00022734737,-0.21113549,0.060105775,-0.032317955,0.10627359,0.07228348,0.17144415,0.09470334,-0.0014724626,0.029264977,-0.05007982,-0.090730295,-0.0231122,-0.029776257,-0.056054696,-0.035334572,0.13174117,0.04754765,-0.024849506,0.11830211,-0.053719055,-0.053427532,0.043192305,0.08644095,-0.00038143375,-0.036915004,0.16725886,0.030241676,0.059277415,0.14129342,-0.026133368,-0.1065304,-0.23365682,-0.11970671,0.15433429,-0.11407433,-0.23005497,-0.11117403,0.07615205,-0.036099114,-0.2636322,0.0015146234,0.03265363,0.021626562,0.07597571,0.072864,-0.030709652,-0.16910592,-0.105705105,-0.19415873,-0.041664362,0.025195483,-0.027820049,-0.13258442,0.07583126,0.010155979,-0.027012369,0.08009433,0.04779468,0.044530183,-0.033787478,0.0055676806,0.011504381,-0.044464484,-0.029807834,-0.05468086,0.007964793,0.0640276
7,-0.01749292,-0.03127377,0.18146047,-0.086819135,0.009505134,-0.13549808,-0.11125207,0.04628947,0.06022356,0.010089687,0.26817825,-0.0045726863,-0.078172654,-0.04284674,-0.15196115,-0.045133535,-0.07688124,0.05914082,-0.09273587,0.18897331,0.1662358,-0.019822124,0.08264693,-0.07537517,-0.17435458,0.1379186,-0.26846725,-0.039242428,-0.06429697,-0.027974539,-0.15685894,0.03961919,-0.11607972,0.08147768,0.17441572,0.07459862,0.2470204,0.07938624,0.20260678,0.044121858,-0.044152226,0.16489749,0.024045683,-0.10014626,0.056872904,0.029021297,0.08461302,-0.07068815,-0.06493688,-0.021117434,0.08622175,0.03431269,0.04020102,0.066164754,0.2056826,0.07682306,0.17005824,-0.02622978,-0.020717554,-0.062514015,0.055869214,-0.22589009,0.04789569,-0.0013445921,0.09229632,0.04811036,0.20952405,0.11257655,-0.012720158,-0.0028396149,-0.019836001,-0.08965936,-0.042368792,-0.08218869,-0.037153788,-0.047746565,0.12205915,0.001862176,-0.00548956,0.0963901,-0.024721485,-0.06239072,0.07463059,0.13156906,-0.02575889,0.026309796,0.14273958,0.04933338,0.04760835,0.16000415,-0.03035231,-0.054392893,-0.20789506,-0.08050149,0.17115772,-0.097132474,-0.27896044,-0.15078886,0.05123172,-0.039440293,-0.2432971,0.019232916,0.086415276,0.028544715,0.078186385,0.04727486,0.012653774,-0.17565335,-0.061489746,-0.21098107,-0.03962935,0.018862644,-0.004045734,-0.13590983,0.08209345,0.021223867,-0.060906854,0.11265549,0.03249246,0.034617078,-0.04466357,-0.0012870528,0.008346232,-0.033557136,-0.046523705,-0.028872848,-0.019986244,0.081110165
9,-0.0015399429,-0.054940093,0.23131642,-0.08420591,-0.031944614,-0.18162951,-0.14134045,0.0588494,0.020339528,-0.025867544,0.2867351,-0.0062552793,-0.07968059,-0.051512778,-0.15580493,-0.09451596,-0.094295785,0.056806102,-0.13083717,0.13502787,0.19185688,-0.022862865,0.10383582,-0.06508314,-0.14980286,0.15067515,-0.28495896,-0.029368533,-0.071332075,-0.047989808,-0.19733079,0.050008252,-0.09401479,0.075610936,0.20064601,0.05461221,0.26364762,0.06263349,0.18475986,0.08040269,-0.029170305,0.16254015,0.003344416,-0.055773452,0.03407127,0.025070924,0.086131796,-0.07609419,-0.035803583,-0.032992613,0.08758128,0.028738895,0.016388578,0.08149305,0.20955026,0.08859426,0.16913654,-0.061685506,-0.048621297,-0.016298298,0.09570877,-0.23910263,0.065989845,0.0055229156,0.07748083,0.034758437,0.22387055,0.11685342,0.008935677,-0.042727422,-0.011636707,-0.11668964,-0.073948614,-0.13813742,-0.0251308,-0.04892933,0.13109009,-0.044662233,0.010705582,0.05846665,-0.034452822,-0.05953026,0.13759741,0.15837549,-0.043256253,0.070690714,0.112276785,0.06813026,0.031394295,0.17268574,-0.04868199,-0.0042297943,-0.17912112,-0.030715518,0.17845212,-0.0822804,-0.299395,-0.16812864,0.05714191,-0.033673767,-0.2549543,0.03143834,0.13158455,0.04069464,0.08110325,0.014960809,0.028247867,-0.19790962,-0.040656224,-0.22254446,-0.041452933,-0.009156394,0.014938558,-0.12105595,0.0867123,0.04458614,-0.0694492,0.12088883,0.02800515,0.025291028,-0.0537968,-0.021748846,0.017075112,-0.038240507,-0.06277414,-0.036104772,-0.051766086,0.084066
8,-0.007958436,-0.05592952,0.2403453,-0.10529143,-0.02985448,-0.18770178,-0.15169504,0.06574042,0.03694319,-0.025187412,0.309486,-0.0037743237,-0.096657544,-0.05473123,-0.17225972,-0.09432057,-0.09733765,0.06897276,-0.12070114,0.1636377,0.20046788,-0.03975518,0.112898216,-0.074020244,-0.16956186,0.17041244,-0.30116186,-0.04224993,-0.060039137,-0.050937794,-0.20861553,0.060352646,-0.116051376,0.08024981,0.21474254,0.07679092,0.28853902,0.0881515,0.20478922,0.05924036,-0.035151,0.19247021,0.00043541298,-0.07666177,0.06854294,0.017994884,0.08464051,-0.09192251,-0.047366273,-0.024201442,0.093789965,0.027645439,0.02716737,0.09620577,0.23344517,0.09380663,0.18175659,-0.053820424,-0.042118818,-0.041950993,0.088597134,-0.2539564,0.070619754,0.0003579504,0.081181906,0.05742015,0.23888937,0.12369224,0.0055825594,-0.036681816,-0.01391631,-0.12842226,-0.06856828,-0.13477375,-0.03605453,-0.03813888,0.14127086,-0.028303217,0.009784819,0.07839474,-0.04635409,-0.067861706,0.14043057,0.15858309,-0.040433872,0.045249403,0.14041892,0.060886417,0.046289183,0.18244433,-0.055418182,-0.02525853,-0.20769216,-0.055145048,0.19534524,-0.08712598,-0.3202847,-0.16995881,0.0706725,-0.035137087,-0.28446937,0.043694556,0.119685456,0.04033208,0.10547915,0.035524663,0.020701237,-0.21965435,-0.065405376,-0.24412963,-0.042314097,0.0017882294,0.0039933342,-0.13875374,0.096370466,0.038382594,-0.06254872,0.123357296,0.04160743,0.047398604,-0.047554914,-0.019915953,0.010398866,-0.048363123,-0.06147165,-0.04560306,-0.048203193,0.088028654
1,-0.009424495,-0.025881836,0.20228265,-0.09443766,0.0043519745,-0.12949796,-0.13199161,0.04718332,0.07385696,-0.010369963,0.25947824,-0.017519852,-0.08364268,-0.049639847,-0.17032744,-0.05633692,-0.08298624,0.053702954,-0.08775213,0.18617934,0.16215795,-0.037608426,0.09969914,-0.08461872,-0.18298486,0.1607009,-0.26616278,-0.044794336,-0.061030164,-0.027868532,-0.15590475,0.061985586,-0.13808084,0.0852137,0.19102064,0.07270645,0.25066,0.104197726,0.1921527,0.033384163,-0.050128777,0.17114812,0.009988038,-0.0964316,0.08392067,0.0144743165,0.09014589,-0.07787686,-0.08215633,-0.010709851,0.072958015,0.028031891,0.032398414,0.08900613,0.20570694,0.07049977,0.17348516,-0.013784347,-0.02961281,-0.07483902,0.044812344,-0.22922654,0.07083811,-0.012105907,0.08744029,0.06566086,0.20489566,0.099107705,-0.0102735935,-0.0074888784,-0.030326745,-0.10265259,-0.03971531,-0.08117722,-0.03947745,-0.033731572,0.13401376,0.0036641774,-0.016479582,0.078247264,-0.04073346,-0.0528872,0.08952867,0.10929231,-0.030234933,0.01295274,0.14152583,0.0556198,0.039215725,0.16277896,-0.044448823,-0.058200143,-0.20917122,-0.08840487,0.16426459,-0.09172383,-0.27229616,-0.13298078,0.06134176,-0.035589278,-0.25504258,0.016151443,0.0769172,0.037318535,0.09688367,0.04311381,-0.005061499,-0.18542278,-0.07673694,-0.2132988,-0.052398305,0.011822499,-0.0034338257,-0.13970706,0.082015105,0.03206687,-0.050593887,0.10126842,0.04093672,0.050107762,-0.027691022,-0.012302548,0.010777188,-0.040044744,-0.03563221,-0.036850303,-0.02323166,0.08782877
5,-0.066113465,0.043244418,0.10631903,-0.07892026,0.09221985,-0.036816996,-0.08947477,0.029194515,0.21282703,0.0394659,0.20338535,-0.025311282,-0.04917825,-0.07273112,-0.18190263,0.055343322,-0.04773431,0.066799246,0.03892864,0.32332882,0.08112448,-0.040694404,0.052188475,-0.1244345,-0.26054603,0.16756393,-0.2003446,-0.05927587,-0.037575584,0.031865645,-0.036600262,0.045789033,-0.2506715,0.11330657,0.15201184,0.13635209,0.18427452,0.15184608,0.23839778,-0.08337782,-0.115295894,0.19643296,0.051270515,-0.18628927,0.19203608,0.0045376057,0.09617449,-0.056951765,-0.17121808,0.019812701,0.061543524,0.0098570455,0.079376094,0.09994897,0.1863752,0.011171847,0.14619012,0.1071057,0.007617068,-0.20468894,-0.08070691,-0.19503336,0.06350376,-0.06328566,0.13450992,0.11574461,0.13550942,0.07805122,-0.013124824,0.09492937,-0.06795417,-0.085708156,0.010623258,0.054185,-0.07299633,-0.026944872,0.12781906,0.10940421,-0.050761946,0.16996023,-0.059859958,-0.057622045,-0.022231653,0.039215278,0.020032438,-0.12552112,0.20620714,0.013774951,0.07510959,0.10506759,0.0101025645,-0.18826503,-0.2809314,-0.18682526,0.15440357,-0.13384159,-0.19899645,-0.06058876,0.07885468,-0.046145447,-0.2727119,-0.036980517,-0.05631628,0.0224334,0.08378995,0.12778887,-0.06877,-0.14818966,-0.16087605,-0.18768649,-0.048399825,0.051650994,-0.05024046,-0.15029174,0.070581295,-0.026294699,0.002238858,0.04188168,0.05987382,0.058612622,-0.013870853,0.03500796,0.005348758,-0.044808436,0.010234227,-0.06350778,0.07711859,0.06460009
10,-0.0054093986,-0.027661154,0.20610715,-0.09307778,-0.010973693,-0.1517087,-0.13374735,0.061623912,0.057367146,-0.017034952,0.2604684,-0.007105227,-0.08126607,-0.048531786,-0.15586103,-0.062001135,-0.08553118,0.058438644,-0.099742465,0.18200508,0.17507687,-0.03763966,0.098368846,-0.08300801,-0.16871162,0.15208602,-0.27182874,-0.042190433,-0.05315119,-0.033885982,-0.17151847,0.060936783,-0.117967956,0.07451103,0.19367039,0.07419048,0.25543118,0.09613159,0.18158878,0.0489479,-0.044692066,0.17162442,0.01639443,-0.082020916,0.069229774,0.025149617,0.0798148,-0.07828728,-0.062322773,-0.014552351,0.07464171,0.03540352,0.033482343,0.08794361,0.20785256,0.08428984,0.16803236,-0.018478952,-0.029232832,-0.06702682,0.052288692,-0.22989905,0.064117566,-0.011843969,0.08454655,0.061970763,0.21522148,0.102844514,-0.009462038,-0.016499657,-0.025490398,-0.108797856,-0.049565025,-0.09637749,-0.03169636,-0.035972066,0.12381563,-0.017236449,-0.0036578467,0.07218405,-0.03252829,-0.06261464,0.103898354,0.12700602,-0.026937135,0.026144221,0.13264695,0.060583707,0.040883068,0.15702645,-0.048256665,-0.04123329,-0.1936822,-0.06442299,0.16168155,-0.07817655,-0.2740295,-0.13632563,0.06647491,-0.04196767,-0.2604063,0.02839547,0.09937716,0.036441978,0.09205114,0.038037047,0.016084345,-0.19117287,-0.0765757,-0.21866886,-0.047474343,0.013442717,-0.0066437605,-0.13719873,0.092164926,0.026394911,-0.047123894,0.10205221,0.038386412,0.044549707,-0.036058802,-0.01627713,0.014075679,-0.049828406,-0.044573825,-0.0361968,-0.020832065,0.08203493
3,-0.054317493,0.025017912,0.14167471,-0.09232553,0.070665255,-0.07054855,-0.10833419,0.036871143,0.17542721,0.037107833,0.24233064,-0.012322212,-0.058604665,-0.0679464,-0.18519132,0.018500075,-0.06639789,0.06786045,-0.014526025,0.2935576,0.108642116,-0.043785427,0.06680726,-0.11396116,-0.24754444,0.16890639,-0.23974457,-0.05588551,-0.052806124,0.016711196,-0.082099654,0.050796214,-0.21806352,0.10450788,0.1737832,0.11844525,0.2078988,0.13352479,0.23595938,-0.038005557,-0.101024546,0.19902283,0.03335253,-0.1692097,0.1539354,0.009952254,0.09808768,-0.06009519,-0.14495717,0.013471335,0.07832967,0.025937945,0.071515605,0.08585737,0.19626759,0.044736773,0.16834459,0.07021413,0.0025672477,-0.15592378,-0.044319473,-0.21122757,0.057024997,-0.040492736,0.12903993,0.09897239,0.17725271,0.092530794,-0.013581155,0.064674444,-0.06286855,-0.08999168,0.0013115094,0.0014244245,-0.062340766,-0.04037219,0.14257151,0.08458956,-0.03760076,0.15247005,-0.050644778,-0.06562508,0.012254074,0.07592167,-0.0004280905,-0.07962203,0.19555807,0.031302277,0.06554917,0.1301535,-0.0047193794,-0.15120547,-0.27019286,-0.16348146,0.15974142,-0.13607816,-0.23786157,-0.10228021,0.07850455,-0.055687625,-0.28324413,-0.026410416,-0.009742603,0.030200118,0.08759208,0.10155962,-0.044828277,-0.17286196,-0.13212164,-0.20253499,-0.04526343,0.042824958,-0.035259146,-0.15090661,0.07037332,-0.0136078475,-0.03117326,0.067543365,0.057044044,0.0635907,-0.02583673,0.016963463,0.016554067,-0.043073114,-0.014031236,-0.048915405,0.04105642,0.06575467
4,-0.038108498,0.01847001,0.1489149,-0.087271206,0.05123485,-0.08259337,-0.11140224,0.03961431,0.15454149,0.021604754,0.24299619,-0.01936061,-0.06705848,-0.058806065,-0.17225777,0.012236103,-0.074599646,0.07002599,-0.025504794,0.2795262,0.124895945,-0.033412945,0.07502379,-0.10388077,-0.23649877,0.17278488,-0.24407083,-0.057875577,-0.05157558,0.015896678,-0.10437949,0.052715674,-0.19568641,0.0996619,0.1704826,0.10574873,0.23021282,0.13656262,0.2295398,-0.032179628,-0.096845284,0.19739543,0.041359458,-0.15446378,0.13683286,0.010770183,0.08681915,-0.06984121,-0.13128099,0.002621586,0.08301072,0.014106904,0.06523581,0.097776085,0.20122348,0.05181119,0.17198332,0.04936373,-0.013854805,-0.15292889,-0.03237985,-0.2201774,0.058482904,-0.04845074,0.119399406,0.09401052,0.18122245,0.09019411,-0.012922206,0.050221372,-0.05289613,-0.08665638,-0.015026493,-0.004994593,-0.0661282,-0.027250865,0.13546506,0.07081926,-0.040164534,0.13783127,-0.049502347,-0.059834197,0.027137524,0.073553644,-0.007408908,-0.068650946,0.18648739,0.03435257,0.060910743,0.14259085,-0.017319461,-0.13234167,-0.2653789,-0.1513659,0.17378163,-0.12369888,-0.2475247,-0.09656609,0.082476854,-0.05283147,-0.2762512,-0.018829053,0.012409683,0.025691545,0.08521039,0.09379731,-0.027282944,-0.16443308,-0.135134,-0.21191785,-0.038507238,0.037880577,-0.03562461,-0.14600743,0.08570216,-0.0040408485,-0.03282696,0.07373042,0.056902476,0.06340023,-0.020581625,0.008107811,0.011705683,-0.048363946,-0.00943108,-0.059807647,0.023958806,0.07422818
