Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
11,-0.019435145,-0.13482392,0.16699228,-0.04597607,-0.14884241,-0.22567973,-0.015823955,0.09347954,-0.08793395,-0.027710555,0.29313108,0.011254461,-0.081432424,0.025873123,-0.07504004,-0.12340277,-0.019272452,0.10766771,-0.08558414,-0.040848438,0.16931808,0.015919501,0.034441527,0.016860884,0.00038299657,0.012045924,-0.19491734,-0.04511404,-0.014349086,-0.0823811,-0.2264007,0.026985418,0.06038819,-0.036748387,0.11534646,0.08618404,0.26483315,0.0012968121,0.11831548,-0.034247268,0.016382726,0.17457768,-0.051022265,-0.015298403,0.063485555,-0.018295396,-0.078553766,-0.0769196,0.12716801,0.050656877,0.072562836,0.040149286,-0.0114417225,-0.004003305,0.22754121,0.04995141,0.08464548,-0.12835969,-0.031673938,0.078933686,0.13287628,-0.13832152,-0.029039774,0.0026005064,-0.0014522497,-3.4115423e-05,0.11359318,0.1141196,0.060062584,-0.05342568,0.097117566,-0.02194967,-0.11048656,-0.1722826,-0.0032402626,-0.01424164,0.12064054,-0.020103699,0.07064972,0.07751301,-0.042026475,-0.044270396,0.1793751,0.21506579,-0.024307074,0.06906495,0.15243004,-0.05774055,0.068135455,0.16999525,-0.047322396,0.04512575,-0.12999547,0.019465113,0.24620987,0.044577196,-0.29450154,-0.18551202,0.016733773,0.053057585,-0.1770112,0.1430541,0.1079714,0.010557657,0.118391894,0.043161158,0.045536075,-0.103918985,-0.02991547,-0.17232394,0.060908824,-0.011567531,-0.023944471,0.0002910618,0.027659835,0.032954924,-0.008767995,0.13416545,-0.0162168,0.091459714,-0.013165286,-0.017917376,-0.01528634,-0.10671768,-0.007976095,0.0026081502,-0.11423624,0.091798685
2,0.0110585885,-0.12623347,0.18806888,-0.09051146,-0.12967075,-0.20490408,-0.041537553,0.0843699,-0.054383732,-0.016017858,0.30085808,0.010897783,-0.08363831,0.035242364,-0.09491263,-0.12232497,-0.053077772,0.106468074,-0.09353192,-0.025311677,0.17775005,-0.0048790276,0.051468734,0.003371729,-0.02373609,0.036193777,-0.2146365,-0.056004435,-0.0010507666,-0.052596487,-0.22556429,0.055871345,0.05190447,-0.019267771,0.119256705,0.06274133,0.27766255,0.04300884,0.12327072,-0.02875197,0.019939652,0.18008608,-0.05413166,-0.037871838,0.06259061,-0.03117834,-0.059875563,-0.10106197,0.09780022,0.04490412,0.08496298,0.035341375,-0.025806868,-0.0007958991,0.22230436,0.072858274,0.12539496,-0.12470757,-0.031114966,0.049153067,0.12507457,-0.15476663,-0.028434794,-0.0025091295,0.010882232,0.0031173488,0.13522182,0.09474843,0.048595287,-0.056538023,0.06987275,-0.006275368,-0.090042286,-0.15101172,-0.01973059,-0.015546667,0.13781983,0.012378513,0.050768122,0.0750585,-0.051149268,-0.042092793,0.15801996,0.17261586,-0.02741659,0.06805753,0.15768632,-0.054944847,0.05989712,0.2064597,-0.07820003,0.041657023,-0.15926042,-0.020130992,0.2232465,0.017606173,-0.2927035,-0.18919052,0.020871779,0.045718286,-0.17879404,0.13913955,0.10018916,-0.010803755,0.109963626,0.040958088,0.020418348,-0.12011225,-0.03945186,-0.15932235,0.05181832,-0.0009207399,-0.027318466,-0.015792834,0.02439112,0.045469537,-0.0456553,0.14104299,0.0023164256,0.11693804,-0.0039554364,-0.04410643,-0.02254092,-0.09488748,-0.015118319,0.009251058,-0.14799735,0.09751262
9,-0.04493643,-0.14253531,0.15126067,-0.032662954,-0.15568757,-0.24862866,-5.5040466e-05,0.096857384,-0.11130949,-0.023825668,0.29887486,0.025567358,-0.07758613,0.009388465,-0.055472992,-0.122150496,0.0015788194,0.11959235,-0.07057061,-0.029848266,0.16754787,0.02694573,0.01657646,0.0202889,0.00942393,-0.00284627,-0.19497305,-0.044163823,-0.005787933,-0.10267167,-0.23318876,0.008875577,0.056437463,-0.041721378,0.116844304,0.113452986,0.26525673,-0.018269507,0.12780799,-0.03236299,0.0351205,0.17765045,-0.03202094,-0.001529401,0.06525881,0.0036943604,-0.08909285,-0.082313985,0.14729494,0.040206395,0.08444867,0.042638384,0.007456254,-0.008041296,0.23883149,0.044896975,0.053704333,-0.12912562,-0.021659706,0.08043319,0.15042888,-0.13918939,-0.029888052,0.019763773,-0.0068663214,-0.0091856,0.11203617,0.13330255,0.07022446,-0.056989133,0.111459546,-0.04373951,-0.12728482,-0.18064983,-0.0010726172,-0.014986759,0.09959928,-0.043358166,0.093244374,0.10290828,-0.032545462,-0.05437793,0.18810911,0.2518686,-0.006174009,0.07075037,0.15538351,-0.058306206,0.09101102,0.14487925,-0.03296627,0.04425878,-0.12416196,0.04675795,0.26045108,0.057120048,-0.29706123,-0.18614033,0.019030573,0.049874075,-0.1768105,0.15592337,0.12153399,0.0126444185,0.116376646,0.058509372,0.07099318,-0.108028226,-0.02213347,-0.18647182,0.07303212,-0.00028696028,-0.021664547,-0.005299029,0.034116536,0.012260526,0.012827935,0.13094728,-0.02422925,0.07496737,-0.02929258,0.011175279,-0.024016626,-0.110007875,-0.02034675,-0.009742118,-0.0857729,0.08107139
7,-0.041879408,-0.13908295,0.16606843,-0.028192425,-0.1594574,-0.2519979,-0.015609142,0.095949456,-0.10100626,-0.032682084,0.3007778,0.021819444,-0.06553367,-0.00027941877,-0.06329048,-0.13057418,-0.011976192,0.11856406,-0.07622713,-0.038995884,0.163248,0.026188068,0.022023179,0.020727793,0.0040395423,0.011915874,-0.19309202,-0.03862785,-0.013072292,-0.092071384,-0.23187202,0.013261529,0.047785226,-0.03648591,0.12430357,0.1009913,0.25603008,-0.020531544,0.12708025,-0.028397042,0.024919083,0.17844568,-0.04099997,0.005777687,0.06382595,-0.0056486633,-0.08159241,-0.07713736,0.14203072,0.036596563,0.088721365,0.031756103,-0.0028319312,0.001015129,0.22786129,0.044309232,0.056118175,-0.12884249,-0.037097957,0.08932508,0.1450445,-0.13956611,-0.022170357,0.011666654,-0.0020019142,-0.01245988,0.108729824,0.1271457,0.085949026,-0.06166412,0.10173869,-0.050390553,-0.134088,-0.18793437,-0.0026391027,-0.019052025,0.112281226,-0.043064065,0.09055447,0.09411882,-0.04465898,-0.05087957,0.20224324,0.24767423,-0.0141466865,0.073809676,0.14491843,-0.05153374,0.07993251,0.14790408,-0.0342382,0.052090347,-0.123850375,0.053058386,0.25928214,0.045332808,-0.29397434,-0.18605079,0.027678814,0.046858296,-0.18649149,0.13988346,0.12222473,0.016412826,0.1061457,0.04834934,0.063843235,-0.1121858,-0.022659186,-0.18213636,0.07499183,-0.015091253,-0.016006703,0.008333401,0.029308723,0.01948404,0.0027604937,0.1246531,-0.021293232,0.07199224,-0.033374254,-0.00041153043,-0.0131850215,-0.10839685,-0.022521548,-0.018978192,-0.09708948,0.07537647
8,-0.04460386,-0.14527228,0.16012673,-0.04215955,-0.1613623,-0.24713768,-0.012771869,0.09542003,-0.10568976,-0.031150449,0.300597,0.027139883,-0.07807416,0.0043767206,-0.06369452,-0.1354769,-0.0056729517,0.12104606,-0.067379735,-0.046345077,0.1579144,0.0123802675,0.024158254,0.024692647,0.0114874905,0.011202096,-0.18508314,-0.04469283,0.0005804592,-0.10015717,-0.23301595,0.01748607,0.0487716,-0.042564034,0.12007874,0.109584205,0.2559932,-0.012721871,0.122742504,-0.04273479,0.033398207,0.18473458,-0.05315713,0.0006724702,0.08060759,-0.0142028015,-0.0902775,-0.085128404,0.14511494,0.045804106,0.086111926,0.03191355,4.1056963e-05,0.00022166023,0.23031902,0.044200115,0.052348133,-0.13123654,-0.0266981,0.087066665,0.14703445,-0.1302102,-0.024409339,0.018323695,-0.013160179,-0.002447653,0.10639773,0.12623008,0.081575625,-0.06315786,0.10624768,-0.05065837,-0.12403993,-0.18793827,-0.005337167,-0.006952209,0.109934196,-0.03377207,0.0939233,0.097964615,-0.049763173,-0.051298596,0.20111462,0.24168164,-0.013060895,0.060297478,0.15309042,-0.0623239,0.08745598,0.14504504,-0.039341632,0.046423964,-0.122731775,0.043153957,0.2561327,0.05219177,-0.29103506,-0.1831579,0.028236713,0.052656423,-0.18221743,0.1550865,0.10969226,0.014510414,0.12402598,0.056097753,0.057676956,-0.117034405,-0.025310336,-0.17958233,0.076676294,-0.008601566,-0.01971376,0.004831376,0.02578105,0.01633863,0.009151575,0.12326176,-0.014950906,0.088289365,-0.024581615,0.0011619922,-0.021592053,-0.10936711,-0.022269778,-0.017249985,-0.10031695,0.072435126
3,0.054916795,-0.12221208,0.18575716,-0.124610215,-0.0950714,-0.14799528,-0.07001455,0.05915953,-0.02770021,-0.012180629,0.27128464,-0.015455377,-0.10135575,0.065404445,-0.104018524,-0.11330758,-0.08057094,0.075101346,-0.11432695,-0.016035367,0.17655402,-0.026921803,0.06152978,0.0047003618,-0.046637513,0.052690025,-0.2205265,-0.0750749,-0.012410824,-0.028936436,-0.2056377,0.0720365,0.059614353,-0.0016094518,0.11861854,0.029770203,0.2711464,0.0766845,0.10559666,-0.008771878,0.008136157,0.15453096,-0.054976307,-0.05112672,0.04155569,-0.057763558,-0.02754829,-0.10427745,0.06466374,0.042819872,0.07318085,0.036427606,-0.03238464,-0.0064211125,0.19460717,0.09773311,0.1708062,-0.11734215,-0.030875882,0.036057904,0.10758636,-0.1558643,-0.026172318,-0.005537826,0.018476421,0.018788012,0.15256819,0.06141885,0.013260469,-0.050836265,0.053253476,0.016606769,-0.05534119,-0.12145625,-0.022670861,-0.014499626,0.13984571,0.038187724,0.021374747,0.04925661,-0.04201245,-0.038323265,0.124200895,0.10974686,-0.052864946,0.06858298,0.13945538,-0.03890389,0.029186087,0.2279998,-0.0943016,0.04386712,-0.16687441,-0.063933,0.18801063,9.44402e-05,-0.28818768,-0.17715624,-0.0014803602,0.034997873,-0.14852917,0.11736551,0.07376585,-0.019155817,0.11053739,0.030677848,-0.0035813863,-0.118704684,-0.03886103,-0.13622458,0.025419747,0.0060241027,-0.016997604,-0.03671653,0.018015087,0.05874594,-0.094028994,0.14090979,0.016451485,0.1398125,0.020713443,-0.072485805,-0.031106979,-0.06563076,-0.0029528358,0.039623905,-0.16939144,0.11906739
10,-0.032828182,-0.15493731,0.18091646,-0.048625484,-0.1623053,-0.25811163,-0.021065498,0.10313269,-0.09634914,-0.035783112,0.32205278,0.011894313,-0.089076504,0.014928765,-0.07997947,-0.13541257,-0.013952501,0.12173444,-0.07925229,-0.03036753,0.18639973,0.015930649,0.030221336,0.015951993,-0.005271942,0.016988166,-0.21418521,-0.053015057,-0.009274759,-0.100244604,-0.24608925,0.022852445,0.04960268,-0.033279996,0.1356825,0.11425252,0.2915112,0.0004198366,0.13851959,-0.03978059,0.023564657,0.1959864,-0.043853804,-0.009536933,0.08256076,-0.015967406,-0.08114441,-0.09118144,0.14088888,0.04749615,0.08231655,0.039147466,-0.0031541372,0.004717369,0.25677797,0.0492722,0.078421995,-0.1337915,-0.03374443,0.07633136,0.15236728,-0.15809384,-0.02188477,0.006767596,-1.4334408e-05,0.004290654,0.122706085,0.13186486,0.07435301,-0.057629205,0.111474134,-0.047974348,-0.13183089,-0.18810406,-0.004618019,-0.015090036,0.12199286,-0.034136306,0.0889219,0.10036151,-0.04851644,-0.056164023,0.20477295,0.24792993,-0.017080927,0.07010318,0.16778763,-0.06150207,0.086123124,0.17208199,-0.04405942,0.045340043,-0.14608718,0.032139722,0.27903444,0.05257776,-0.32599193,-0.19785938,0.019444626,0.057949755,-0.20134996,0.16162126,0.1149163,0.013095518,0.13206017,0.06130406,0.053546302,-0.12524453,-0.036515154,-0.19896638,0.06566335,-0.008011645,-0.02308235,-0.008252224,0.036025636,0.025483524,0.0029922668,0.13988797,-0.017763648,0.09091009,-0.02227017,-0.004386999,-0.026072374,-0.11613862,-0.013565622,-0.008058541,-0.10421103,0.0996457
1,-0.011519752,-0.14113277,0.19296178,-0.074523434,-0.16147436,-0.24811247,-0.038411915,0.10430616,-0.09036427,-0.03431313,0.31950384,0.01837943,-0.09458096,0.023389021,-0.08224703,-0.13995017,-0.0337582,0.12008463,-0.096314035,-0.02563152,0.18935773,-0.0029189023,0.04538803,0.010249164,-0.009413336,0.028635705,-0.22729173,-0.061105795,-0.000116965675,-0.08767614,-0.25778985,0.04733561,0.057114687,-0.038124688,0.14151701,0.0970834,0.29857707,0.026179818,0.12354146,-0.028658362,0.02593681,0.19844927,-0.051045056,-0.014238936,0.07609429,-0.018827857,-0.0826609,-0.10300359,0.13153796,0.052385353,0.086906105,0.04615846,-0.0064668185,0.005400181,0.24916956,0.07523653,0.10032148,-0.1298315,-0.029209137,0.067291975,0.14187242,-0.16038077,-0.024026342,0.006109086,-0.002347632,0.010263669,0.14450133,0.11694045,0.059619594,-0.067585856,0.09395366,-0.03796305,-0.11521504,-0.18689108,-0.008347704,-0.0075558936,0.12906398,-0.02400709,0.0772256,0.08424387,-0.04581594,-0.055446967,0.20094869,0.22533064,-0.023119617,0.06981479,0.16536455,-0.051198687,0.07720295,0.18657254,-0.069620654,0.050667018,-0.1474407,0.017010389,0.25481722,0.049515042,-0.32006696,-0.19359273,0.031110166,0.04335114,-0.202262,0.16163549,0.12455799,0.008368871,0.13594969,0.050625384,0.054819085,-0.13479443,-0.04383263,-0.19439839,0.062909596,0.0008192451,-0.027431756,-0.0177312,0.037987653,0.02973734,-0.01497664,0.14010313,-0.0051273163,0.117110915,-0.009572625,-0.026934206,-0.02108409,-0.11859765,-0.017115368,-0.0014510079,-0.12486104,0.09671976
5,0.03269342,-0.11804232,0.1819376,-0.110506535,-0.10419931,-0.16977347,-0.063575976,0.07334618,-0.027356945,-0.008856467,0.28563297,-0.0006327921,-0.08881862,0.05279364,-0.0995221,-0.11272046,-0.07423411,0.08856798,-0.112166256,-0.008613573,0.1722452,-0.02276911,0.051293947,0.005126905,-0.04448663,0.04651945,-0.22052047,-0.06869689,-0.013967542,-0.03198767,-0.2101623,0.06163149,0.056222565,-0.011601376,0.12333124,0.046668924,0.26297787,0.057747513,0.11366867,-0.014292742,-0.0028107367,0.16951656,-0.057151336,-0.050359536,0.048997167,-0.051062614,-0.039806083,-0.091358535,0.0782652,0.049929887,0.081098825,0.04232208,-0.022698961,-0.010738901,0.19903696,0.09755601,0.15676087,-0.110046305,-0.027864393,0.047557946,0.09973696,-0.14970069,-0.035667367,-0.007811503,0.02397283,0.01792732,0.15226743,0.07452163,0.02858717,-0.045256507,0.05557511,0.0069864015,-0.064047575,-0.13679694,-0.01760156,-0.023044847,0.14429548,0.03393629,0.036420964,0.06543796,-0.043499753,-0.050172474,0.13774385,0.14177783,-0.047711056,0.062517814,0.14790726,-0.042402055,0.038612045,0.21288228,-0.07912707,0.04031821,-0.16539373,-0.047969826,0.200252,-0.0005067276,-0.29332864,-0.186633,0.0114847245,0.027308391,-0.17240284,0.11573542,0.07825703,-0.011111452,0.107702784,0.036675416,0.008727218,-0.12414879,-0.04435799,-0.14531325,0.040255368,0.0032175737,-0.023013033,-0.023753727,0.017442947,0.043632865,-0.0836504,0.1362005,0.013311809,0.13471821,0.006096362,-0.065673694,-0.016950557,-0.07971913,-0.009216624,0.032537274,-0.15541582,0.10276798
4,0.043004952,-0.1208109,0.177433,-0.11032768,-0.11018886,-0.16938527,-0.06103088,0.0702993,-0.03638016,-0.0135055175,0.28481683,-0.00640079,-0.09846999,0.06166622,-0.08863824,-0.10781903,-0.07847094,0.09193697,-0.11087905,-0.007300984,0.18130754,-0.014018755,0.054865338,0.012289321,-0.042558305,0.050698813,-0.22159822,-0.07392891,-0.009427053,-0.028606262,-0.22143385,0.0607836,0.06764969,-0.011417474,0.11450883,0.040901426,0.28142875,0.06664001,0.116172776,-0.018829929,0.00020891067,0.17026886,-0.044999927,-0.049078245,0.041143667,-0.050667375,-0.048047602,-0.10295254,0.08175693,0.039941795,0.088090435,0.029483197,-0.02237138,-0.0014618402,0.20411786,0.10099004,0.16115709,-0.1229754,-0.036190417,0.036846206,0.10437823,-0.15704085,-0.036748163,-0.014406923,0.018332072,0.016961565,0.15368989,0.07251968,0.024796946,-0.05003202,0.062657654,0.013785151,-0.07133302,-0.12841146,-0.026980542,-0.009313789,0.13557975,0.034351543,0.030440496,0.06459269,-0.04254745,-0.045522887,0.13585868,0.1319274,-0.049747385,0.060431335,0.14832035,-0.044932768,0.04041343,0.22290368,-0.08720431,0.04403532,-0.17171529,-0.051684957,0.21315977,0.0040604942,-0.299209,-0.17804308,0.013993144,0.029414505,-0.16318579,0.12093101,0.08585557,-0.019746546,0.105823204,0.039706845,0.019007249,-0.11426701,-0.05146529,-0.15228209,0.04678262,0.0063899984,-0.026629277,-0.02555232,0.030641623,0.04707679,-0.08479435,0.14077394,0.016338592,0.13740456,0.012488982,-0.06727974,-0.026914801,-0.080415234,-0.0033883096,0.021577068,-0.16502674,0.109706774
