Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
2,0.0061691785,-0.04182493,0.1451876,-0.026373958,-0.12947363,-0.10676773,-0.0073911976,0.050028928,-0.14384127,-0.036801726,0.23674855,-0.019455386,-0.18215083,0.06287171,-0.08702694,-0.107190125,0.0002880409,0.051757462,-0.15103196,-0.020092817,0.13388443,0.008420645,0.1323907,0.018098464,-0.014748892,0.0612091,-0.21211056,-0.055948023,-0.088607416,-0.1090518,-0.26952854,0.076677926,0.05659324,-0.073661156,0.11102626,0.020706918,0.30904487,0.0642478,0.06954836,-0.02514933,-0.01109844,0.1466299,-0.08813921,-0.052254476,0.043192953,0.007335088,-0.09531327,-0.05907833,0.044041846,0.09501916,0.030539628,0.06730492,0.031615723,0.02944313,0.22078593,0.06210312,0.13977249,-0.13588579,-0.017466217,0.07373701,0.0747988,-0.1327572,0.011541509,0.018710626,-0.06667462,0.050708164,0.16558003,0.09576015,-0.07331664,-0.07256152,0.07012522,0.036062736,-0.020539803,-0.1626211,-0.012946362,0.08813596,0.12906185,-0.0049246973,-0.048474405,-0.040204026,0.0077565443,0.034123003,0.13282828,0.118287936,-0.09416395,0.021483686,0.1600838,0.010550173,0.019177008,0.18608055,-0.09162946,-0.0055786036,-0.09840479,-0.074921526,0.20585197,0.062237147,-0.28485954,-0.11307705,0.053793482,0.013986751,-0.1292349,0.089596525,0.15275407,0.08438848,0.22403215,-0.02722767,0.08924367,-0.04264881,-0.03384236,-0.22086842,0.015442313,-0.0023088674,-0.023117855,-0.06916526,0.06738886,0.079568915,0.011275113,0.14782773,0.005844136,0.1654401,0.09938031,-0.035629194,0.031098923,-0.11011759,0.05764808,0.0025390503,-0.13183162,0.1148704
9,0.002013571,-0.06455936,0.18098187,-0.1058291,-0.07178439,-0.15347289,-0.038146917,0.082442045,-0.04274977,0.014757584,0.29118913,0.02002449,-0.13274986,0.039858304,-0.13315648,-0.090159535,-0.032821953,0.074409455,-0.1287534,0.06264753,0.18289873,-0.03001127,0.09785581,-0.043765325,-0.06614639,0.051472,-0.26086843,-0.051532984,-0.036159534,-0.078801155,-0.22437544,0.07412983,0.012094996,-0.015549131,0.13793871,0.06912415,0.2977841,0.07549332,0.13177814,0.0040545,0.002650553,0.17646573,-0.053496454,-0.100569874,0.06339344,0.01917815,-0.025247851,-0.07947426,0.024175674,0.069253884,0.04752403,0.09899474,0.017958274,0.0005445246,0.24668244,0.08662292,0.17205879,-0.086712226,0.021372119,0.010523889,0.0907856,-0.17700775,-0.011998593,0.021641454,0.018009935,0.045223888,0.20167409,0.11561702,-0.053043757,-0.03288838,0.035912283,0.0021794615,-0.015274574,-0.13776807,-0.00810811,-0.009077325,0.13871625,0.014634255,0.0029525023,0.04785848,-0.003840925,-0.03862001,0.0940612,0.15511875,-0.034873914,0.048290186,0.18715355,-0.010990584,0.055863168,0.20244023,-0.079257995,-0.022816626,-0.1589387,-0.08551836,0.17496864,0.0028244192,-0.2983538,-0.18641911,0.027594084,0.0111345425,-0.19970745,0.12255765,0.11680592,0.029278588,0.16536877,0.023505352,0.02998669,-0.13429801,-0.04182072,-0.19883165,-0.013359909,0.030524436,-0.037061803,-0.105889626,0.05475476,0.047283176,-0.026401112,0.16112176,0.010874867,0.12427174,0.018917874,-0.028818533,0.0055259396,-0.09195769,-0.012301393,0.04239388,-0.095456704,0.10686253
7,0.00039764307,-0.07870854,0.1720945,-0.11586884,-0.06258503,-0.15701005,-0.038003482,0.08188985,-0.047062803,0.024779562,0.29957005,0.021950513,-0.1403239,0.047261514,-0.12689988,-0.08720949,-0.03046643,0.07327333,-0.13476916,0.077153996,0.1930438,-0.032374736,0.08426287,-0.040057953,-0.070583075,0.040765334,-0.27484816,-0.060536254,-0.037642162,-0.08669252,-0.22604711,0.06221561,0.021288402,-0.012405035,0.14283015,0.08312494,0.30288383,0.068664216,0.13974833,0.016760683,0.0067387526,0.17539248,-0.041620947,-0.102856465,0.054085266,0.021782858,-0.018355258,-0.08100036,0.033668417,0.065080516,0.052133918,0.11092827,0.030084992,-0.014808581,0.2536559,0.10023848,0.17779784,-0.08785271,0.033001076,0.013839206,0.1012003,-0.18278411,-0.022266999,0.03351839,0.02473587,0.046671357,0.21726747,0.123895384,-0.061352234,-0.027747879,0.045999352,-0.001991841,-0.013721069,-0.13987309,-0.002751835,-0.02096167,0.12953916,0.010240682,0.015659662,0.065032594,0.009322142,-0.055707134,0.08815392,0.172015,-0.03430709,0.05619808,0.19025743,-0.010347467,0.06270679,0.20038927,-0.0700995,-0.020980675,-0.16462249,-0.08496706,0.18050772,0.00282332,-0.3174564,-0.20072201,0.012525651,0.005672529,-0.1980123,0.13071637,0.114305176,0.026003677,0.16673459,0.035568852,0.038223196,-0.14494322,-0.035395432,-0.20447533,-0.015187129,0.042712744,-0.03331409,-0.1192711,0.055681586,0.034728233,-0.038395528,0.16828164,0.008483908,0.1223976,0.010385962,-0.020733261,-0.0044987937,-0.084564105,-0.01955204,0.05817882,-0.084597155,0.1130314
11,0.0027034455,-0.063432395,0.16516457,-0.07979103,-0.080247596,-0.13822459,-0.03950602,0.06453514,-0.06675667,-0.00013089506,0.26873463,0.0050177476,-0.13499193,0.039085552,-0.11163154,-0.09420544,-0.029811477,0.06355524,-0.13493793,0.04328409,0.16273156,-0.016343884,0.093935475,-0.019946376,-0.05808895,0.055981006,-0.24474248,-0.054636423,-0.05668525,-0.08130832,-0.22707643,0.064229436,0.021146433,-0.022796165,0.13458003,0.054013364,0.28438872,0.061672553,0.11526052,0.009478411,-0.0029670745,0.15777601,-0.052812062,-0.07415915,0.04505647,0.012124532,-0.03223219,-0.07040443,0.031820524,0.06265615,0.051745396,0.082765445,0.02463226,0.005097443,0.22394888,0.084704965,0.15731277,-0.09697877,0.0044556092,0.035384912,0.08791614,-0.16312885,-0.003755159,0.024636634,0.0016992175,0.039892036,0.19023177,0.1060066,-0.047479797,-0.0441602,0.04454983,0.00015857292,-0.024290334,-0.14339711,-0.008318009,0.0076993937,0.12945543,0.002585308,-0.003862809,0.030297207,0.0013594739,-0.025388177,0.10787077,0.14798301,-0.053908195,0.047493882,0.16316755,0.0040471405,0.041040227,0.18702188,-0.07242185,-0.008804685,-0.14038046,-0.070220456,0.18150383,0.010347495,-0.2923053,-0.16441225,0.029348643,0.003148086,-0.1731623,0.09843092,0.12238698,0.043498076,0.16409244,0.011195419,0.04969825,-0.111985825,-0.031740427,-0.198198,-0.0021403562,0.019263245,-0.021378951,-0.09133533,0.053206384,0.04841143,-0.03140242,0.14853187,0.0085770525,0.12442476,0.030481191,-0.028256688,0.0107219545,-0.08388704,0.0006325125,0.029574452,-0.09941351,0.104551554
5,-0.00012708949,-0.057262693,0.15216212,-0.058897134,-0.122881494,-0.119870506,-0.02268313,0.050223853,-0.13535026,-0.027757913,0.25799638,-0.0057590306,-0.18500209,0.052846868,-0.0922659,-0.116623595,-0.006293407,0.063163884,-0.14169066,-0.0027695354,0.13915934,-0.012270522,0.1250729,0.014318406,-0.026043124,0.069153085,-0.2276758,-0.06855166,-0.06737138,-0.11320957,-0.2745161,0.08015581,0.04158998,-0.06396756,0.12621748,0.04219067,0.31499413,0.07513134,0.08484764,-0.024018956,0.006129507,0.16314332,-0.08587796,-0.056211837,0.060301464,0.002920583,-0.08699267,-0.081826694,0.04650963,0.08839188,0.04914232,0.06791264,0.0395121,0.026638694,0.23043558,0.077346094,0.14143121,-0.13236082,-0.0044669285,0.061831087,0.08862842,-0.14279366,0.011282122,0.03440593,-0.061187685,0.055405755,0.18252788,0.10170379,-0.0648228,-0.076364726,0.06788619,0.013695422,-0.01994537,-0.1658659,-0.019530637,0.08226364,0.12841126,0.0003254391,-0.029650645,-0.009781449,0.0006703546,0.0153181385,0.13788009,0.13035502,-0.08353275,0.017303512,0.17062585,0.006497383,0.037257172,0.18645033,-0.0964244,-0.008219469,-0.1175082,-0.078845404,0.20672731,0.053015247,-0.2972833,-0.12598117,0.0555391,0.00856855,-0.14286816,0.106242634,0.14388314,0.07368445,0.22840978,-0.0060567944,0.083894536,-0.07682225,-0.03532533,-0.22535528,0.018776925,0.014027081,-0.02067922,-0.08526717,0.063655704,0.06453638,0.0003436257,0.14750083,0.016178412,0.1769495,0.0880936,-0.029299852,0.014589995,-0.10366915,0.036630474,0.0016460225,-0.12939969,0.10856614
3,0.013084052,-0.051411297,0.15694529,-0.043793015,-0.1266246,-0.098269105,-0.02200173,0.03388076,-0.1530495,-0.037043415,0.24817814,-0.027136745,-0.19744667,0.06313772,-0.0945099,-0.12184291,-0.006223119,0.047913153,-0.16014256,-0.020579953,0.13412336,0.0007868896,0.13930532,0.022759244,-0.025965821,0.075338036,-0.23187245,-0.071043074,-0.09495562,-0.114993155,-0.2837139,0.087788746,0.04917682,-0.06717508,0.12739734,0.01665602,0.32643047,0.079075225,0.07325685,-0.01692916,0.002589975,0.14710437,-0.0922777,-0.048775192,0.043872412,0.0005390097,-0.0867339,-0.07790147,0.03768188,0.09170408,0.042437255,0.065877475,0.03531756,0.02900986,0.22588433,0.073199205,0.15285863,-0.14559159,-0.017951764,0.07714989,0.08904883,-0.14587967,0.023162387,0.035704248,-0.07377675,0.05067669,0.18216644,0.09321607,-0.078050636,-0.08647837,0.0694722,0.030595167,-0.01754877,-0.1679265,-0.01981188,0.095960006,0.13658412,-0.0021687099,-0.054438017,-0.040123995,0.008245302,0.039427653,0.13935913,0.11237645,-0.10393451,0.026604421,0.16207911,0.02130091,0.017566884,0.20101027,-0.10504241,-0.0022361674,-0.11201523,-0.08693632,0.2105017,0.058317594,-0.30298492,-0.116300866,0.05052045,0.009759406,-0.12103997,0.08807872,0.15675429,0.087291345,0.23881754,-0.027560376,0.089020774,-0.05405842,-0.024560988,-0.22926341,0.012722061,0.0042175446,-0.009537523,-0.08554183,0.062260594,0.08549243,-0.006668711,0.15406305,0.011287003,0.18569885,0.11119417,-0.03677705,0.02135804,-0.09901141,0.056534898,0.004221529,-0.14775008,0.12616408
8,0.00073941355,-0.06981214,0.1645126,-0.09544407,-0.06347935,-0.14034124,-0.039861355,0.07451789,-0.04085788,0.0061417227,0.26748356,0.006295495,-0.1345665,0.040059503,-0.124876946,-0.083130285,-0.025542889,0.0625043,-0.11876069,0.064645685,0.17415069,-0.029455515,0.0879543,-0.03702218,-0.06702412,0.05043907,-0.24374178,-0.05420088,-0.041208573,-0.08285383,-0.20626695,0.061286237,0.008065015,-0.009773693,0.13480994,0.074571654,0.28094807,0.06903754,0.1254145,0.0034700765,-0.0042402316,0.16257419,-0.045176048,-0.09111542,0.06370142,0.01170786,-0.01626179,-0.070903555,0.022230444,0.0642363,0.03627866,0.09155699,0.02369713,0.005100369,0.23436545,0.077947885,0.16029683,-0.07930478,0.018079933,0.010052369,0.086192176,-0.16823952,-0.005261207,0.019449085,0.017354779,0.0530056,0.1883234,0.10990531,-0.05363046,-0.025392123,0.04321809,-0.008086248,-0.016677957,-0.12797317,-0.004077169,-0.0068731653,0.12350921,0.007105397,0.0050737425,0.046169136,-0.0015800007,-0.04054069,0.09115002,0.14690356,-0.038183566,0.04128806,0.17310137,-0.00778328,0.05115143,0.18283005,-0.064622745,-0.023326622,-0.14877313,-0.07973867,0.17341322,0.0076812003,-0.28996977,-0.17038378,0.016615378,0.012635528,-0.18645483,0.114025235,0.09922204,0.033612285,0.16468628,0.028849544,0.02787412,-0.12774274,-0.041540716,-0.19368209,-0.020127108,0.027653169,-0.030004872,-0.10587931,0.055530727,0.041446738,-0.021618301,0.14865844,0.009181495,0.11252175,0.020002885,-0.020923212,-0.00084790785,-0.08217609,-0.0045492584,0.042197593,-0.07634406,0.11015603
1,0.0070312386,-0.05801968,0.16820544,-0.090077914,-0.08697299,-0.1387586,-0.04069066,0.07352688,-0.07357721,-0.006386113,0.26483724,0.007224917,-0.1511735,0.04523053,-0.112397894,-0.09626937,-0.024683844,0.06376652,-0.13694829,0.050620336,0.16865298,-0.029817656,0.104267105,-0.026474703,-0.05449889,0.05677117,-0.25093237,-0.062375586,-0.04680855,-0.09202452,-0.23872027,0.07806435,0.02369829,-0.033137176,0.14092293,0.062396243,0.2993801,0.07939053,0.104094654,0.0052302554,0.00071970694,0.16507871,-0.05569547,-0.07693349,0.058025196,0.016059084,-0.042628706,-0.07832677,0.03119204,0.075635225,0.041090958,0.09483122,0.031336088,0.011178348,0.23531298,0.09144899,0.16029993,-0.09049913,0.014579909,0.023559473,0.08333816,-0.16475773,-0.00055105315,0.024501065,-0.0077995686,0.05558221,0.20041062,0.10454053,-0.064136826,-0.04700783,0.04515059,-0.0012198079,-0.015426495,-0.14505963,-0.005696991,0.022023356,0.12599379,-0.0012180962,-0.0070693363,0.021088246,0.0062252595,-0.025862219,0.11022271,0.14366654,-0.051610574,0.038350128,0.1716695,0.005944677,0.044908356,0.18631476,-0.084783696,-0.013879496,-0.13598537,-0.07639558,0.17540783,0.02828563,-0.2932471,-0.15530667,0.035626948,0.0013890255,-0.17873201,0.11404449,0.12777838,0.048318066,0.1877711,0.012695551,0.055754073,-0.1176705,-0.04375454,-0.20869422,-0.009253785,0.029389098,-0.029924033,-0.10613319,0.06280714,0.04699519,-0.015885381,0.14848381,0.012934922,0.14162861,0.044853035,-0.030486459,0.009359924,-0.09680347,0.006580754,0.03350266,-0.093736835,0.10941905
10,-0.0012432191,-0.07155056,0.17474264,-0.113129675,-0.0577302,-0.14817005,-0.050198026,0.07914925,-0.02989514,0.022195715,0.2940357,0.018027158,-0.12956296,0.04094232,-0.13330859,-0.088784866,-0.038072716,0.06905586,-0.13665678,0.07748578,0.17903678,-0.039071754,0.08203346,-0.039871186,-0.079833165,0.049638234,-0.2694099,-0.060641542,-0.046627488,-0.07612171,-0.21486807,0.06501891,0.010008348,-0.010497777,0.15044945,0.078530185,0.2837032,0.06746941,0.13530916,0.016088199,-0.009365579,0.17502183,-0.051658843,-0.10134486,0.05934795,0.009375077,-0.011468493,-0.06978042,0.025495157,0.07163455,0.05163177,0.10900582,0.028622508,-0.014725683,0.2381789,0.10135306,0.1791993,-0.07479858,0.027825786,0.021479283,0.083899856,-0.17442787,-0.01941461,0.02757642,0.031265788,0.051019534,0.21306063,0.114794776,-0.052351482,-0.023302233,0.035698853,-0.005537347,-0.009548735,-0.14103107,-0.0006666209,-0.026467556,0.14125158,0.018387653,0.012836608,0.061592497,0.0025244616,-0.056602377,0.09304094,0.16570579,-0.04227653,0.049316328,0.1840323,-0.004446036,0.052212045,0.1942361,-0.064728215,-0.021934368,-0.1644103,-0.08693525,0.17309338,-0.007452756,-0.31097195,-0.1972899,0.017109605,-0.0022030298,-0.20537412,0.1109845,0.1015629,0.033436567,0.16297387,0.031516023,0.028637549,-0.14779176,-0.0387233,-0.19638383,-0.014529284,0.03453454,-0.029151272,-0.10888165,0.044896375,0.03299882,-0.047985703,0.15665068,0.011838889,0.12742257,0.010975394,-0.02936829,0.0076871295,-0.082809165,-0.016711522,0.058795393,-0.08506045,0.10645414
12,0.011537387,-0.042507093,0.1440719,-0.041941453,-0.12227568,-0.10521427,-0.019274373,0.045449983,-0.1357103,-0.030532721,0.24798667,-0.017162975,-0.1873235,0.06446128,-0.08390879,-0.10309205,-0.014033978,0.057393495,-0.15428816,0.0007868668,0.13955161,0.0041080993,0.13159472,0.02096759,-0.029928405,0.07415781,-0.2262927,-0.06637132,-0.08517337,-0.09915431,-0.27784166,0.07716842,0.05454581,-0.06658769,0.115184866,0.021298133,0.32023245,0.07595729,0.08201938,-0.02186687,-0.013384666,0.15563385,-0.07823254,-0.059495173,0.03902134,0.0038354949,-0.091360584,-0.07092941,0.039799433,0.08509768,0.049492866,0.060387768,0.039622664,0.03200498,0.22230169,0.08040552,0.1540642,-0.13781069,-0.018125147,0.062134612,0.07277919,-0.1434281,0.0073064724,0.018743187,-0.06016862,0.053954296,0.18335487,0.09505097,-0.07495958,-0.07320278,0.06622905,0.03380291,-0.01939189,-0.15678939,-0.023417646,0.08996147,0.12894145,0.0053189537,-0.049350146,-0.025724037,0.007739771,0.025459627,0.12882103,0.11430344,-0.097734675,0.015621662,0.16479813,0.013940019,0.022874096,0.19514753,-0.09643237,-0.0073470464,-0.11748989,-0.08709609,0.21266991,0.048730228,-0.29811504,-0.11550664,0.060074147,0.001521074,-0.13484079,0.08626941,0.15253188,0.0762305,0.21965478,-0.017816965,0.09531202,-0.052971605,-0.04185132,-0.22839361,0.022360012,0.0071434597,-0.023666503,-0.07824698,0.074096225,0.07251273,-0.008127732,0.14991474,0.016160214,0.17568848,0.09723805,-0.03948964,0.025097866,-0.10479661,0.051512927,-0.0035597747,-0.13874784,0.1135564
