Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
2,0.06341217,-0.01876952,0.15044567,-0.03392504,-0.06730672,-0.17300572,-0.098150134,0.058144342,0.13969293,-0.046879362,0.13128676,-0.0896892,0.07778416,-0.114483684,-0.06967032,-0.06903908,-0.12639661,0.056348857,-0.12139763,-0.047339022,0.13677272,0.06311924,0.19704463,0.065792724,-0.056691267,0.18479095,-0.024029471,0.026771989,0.14504826,-0.054023374,-0.29582584,0.0634025,-0.0982737,-0.017378038,-0.021867584,0.13225432,0.28689882,0.18096453,0.28101945,-0.108108394,-0.049870428,0.1314164,-0.08514071,-0.06939706,0.13213885,0.07695911,0.003269096,-0.17480823,0.013835295,0.03356516,0.022330912,0.031124238,0.050096877,0.15508692,0.13556476,0.10158101,0.1649799,-0.024366733,-0.16359158,-0.07928651,0.0045335605,-0.062145367,0.12264558,0.03152836,0.14502114,0.004196597,0.16676791,-0.026298374,0.11948035,-0.03457995,0.06720671,0.063147515,-0.16741759,0.0041499226,-0.08055305,0.013595729,0.08839334,0.16511706,0.03598399,0.18927157,-0.037206426,-0.0103735905,0.16812013,0.08017893,0.027904404,0.08222378,0.0984951,-0.10676228,0.012261678,0.09644044,-0.07745618,-0.03901544,-0.06349742,-0.0133101335,0.1613657,-0.042429995,-0.2955554,-0.2015255,0.114762224,-0.035538107,-0.24862413,0.08790883,0.04410266,0.13573688,0.09741024,-0.07406997,-0.012718124,-0.22370917,-0.0603732,-0.088533275,0.012869725,-0.052504472,-0.054267325,0.112472765,-2.9450399e-05,0.012483142,-0.04699394,0.10722254,0.106788896,0.18792371,0.029430715,-0.09216973,0.02346751,-0.020077089,0.06361907,-0.18333402,-0.1522263,0.0054192552
7,0.054169808,0.008888425,0.14234023,-0.05073967,-0.029260127,-0.16409683,-0.07639097,0.054906365,0.14108282,-0.051224004,0.13521689,-0.0610982,0.09944235,-0.13053745,-0.01478106,-0.0575475,-0.11384184,0.027664352,-0.10989707,-0.024756296,0.09857286,0.060246848,0.16528584,0.04185656,-0.052412517,0.18582113,0.010575577,0.053771354,0.15153028,-0.050788894,-0.25969243,0.049954504,-0.09631911,-0.013285974,-0.049304567,0.12329568,0.25406805,0.19375543,0.25898948,-0.10415645,-0.024890557,0.107579455,-0.0509487,-0.06216565,0.1220034,0.09369337,0.02608817,-0.17239301,0.027963178,0.020056313,0.03293293,0.054341342,0.058456533,0.14246733,0.118143626,0.09752339,0.16429317,-0.005558549,-0.12716596,-0.10534474,-0.0011495755,-0.0670794,0.10336801,0.027684413,0.1462178,0.017178355,0.1688204,-0.024215546,0.07877046,-0.02156877,0.06713464,0.048749845,-0.13692552,0.026847793,-0.058498602,0.03060017,0.073933944,0.13698578,0.04691071,0.18290015,-0.010754849,-0.025947068,0.11809264,0.06944136,0.021405285,0.078646936,0.08004806,-0.09751862,0.0118831685,0.054609638,-0.08866311,-0.03308076,-0.037464626,-0.014048834,0.09678814,-0.0330102,-0.254423,-0.18141083,0.10785677,-0.05835279,-0.2325566,0.07555981,0.06535198,0.13656957,0.08573371,-0.06722617,0.0078095584,-0.23687713,-0.04916391,-0.059441544,0.019742828,-0.002773799,-0.057005946,0.0811189,0.01812404,-0.004476703,-0.06598487,0.0839592,0.10052273,0.15610386,0.021457363,-0.06623103,0.0431151,-0.0113617005,0.041830026,-0.17655581,-0.10869523,-0.010728044
14,0.029617779,0.05919731,0.08877179,-0.08214018,0.07317084,-0.16263735,-0.0013129653,0.07324818,0.10641292,-0.08965776,0.19207525,-0.02103692,0.13853997,-0.17718789,0.18279351,-0.042049073,-0.0522001,-0.097515315,-0.15814224,-0.004221563,0.013003717,0.082976505,0.10291252,0.02448685,-0.01164056,0.20799826,0.12960291,0.12807274,0.17686203,-0.1157619,-0.26374286,-0.0067320205,-0.047311205,-0.042413652,-0.17013986,0.17198879,0.280682,0.27436474,0.2531196,-0.139476,0.03357753,0.029962549,0.034615554,-0.05082866,0.10252538,0.14559466,0.070372656,-0.18564062,0.14405613,0.028744029,0.0396927,0.17907447,0.1447272,0.13273719,0.13044237,0.10814019,0.24676545,0.008440122,-0.048658293,-0.15784387,-0.014723303,-0.09135502,0.053491157,6.251461e-05,0.17120197,0.10915969,0.25608835,0.0016736957,-0.096340425,0.015640417,0.17072767,0.03662205,-0.07777278,0.08395602,0.026020067,0.10968016,0.037385046,0.04705704,0.11579478,0.20411445,0.09857897,-0.10474783,-0.0073298546,0.10506417,-0.049094055,0.117157675,0.059959505,-0.089682914,0.0073291543,-0.072170705,-0.1171723,-0.0045230845,0.09075118,-0.013378706,-0.03779483,0.05509577,-0.27921847,-0.18650813,0.07321605,-0.13932656,-0.23564509,0.077122554,0.15036514,0.2285849,0.17094323,-0.09625068,0.1218765,-0.33569083,-0.023498755,-0.015519758,0.04576419,0.16079424,-0.06781719,0.0065829097,0.10176025,-0.06473913,-0.15141833,0.07435339,0.08763685,0.12488424,0.03814987,-0.011943042,0.13020709,-0.013043418,0.03727494,-0.16583993,0.021780282,-0.0017073192
4,0.06392245,-0.0089286845,0.15583186,-0.041136518,-0.038184218,-0.17996037,-0.0975965,0.05967549,0.1451299,-0.056155052,0.14232469,-0.08217099,0.100145295,-0.13247284,-0.0315196,-0.07190846,-0.12673791,0.03899712,-0.12660679,-0.03142915,0.12112432,0.06425928,0.17870551,0.057197604,-0.06181465,0.19601434,-0.007626343,0.047961462,0.14445487,-0.05102674,-0.28220674,0.053853914,-0.09770809,-0.005725566,-0.035875037,0.12323989,0.27219793,0.18907478,0.27899775,-0.096452296,-0.040073507,0.11867192,-0.06114412,-0.057197742,0.11701982,0.08526814,0.030550612,-0.17370382,0.029464327,0.019720094,0.03410766,0.0420575,0.05829107,0.15501495,0.1264259,0.10916082,0.17199479,-0.016990686,-0.1557316,-0.087005444,0.007532594,-0.07112163,0.117654555,0.02829102,0.15925232,0.0065545766,0.17896882,-0.02645363,0.10769863,-0.027077494,0.07048489,0.04943941,-0.16029818,0.009880284,-0.06626732,0.016964216,0.08648644,0.14540565,0.04395458,0.19382223,-0.022106875,-0.02627239,0.14889625,0.07990698,0.01932391,0.0938316,0.08136487,-0.09697815,0.0035075438,0.07409732,-0.08221647,-0.029565172,-0.053529076,-0.005868866,0.13021791,-0.0444171,-0.28957582,-0.20343037,0.111247376,-0.056413032,-0.25039124,0.068702295,0.06382031,0.14131805,0.08359085,-0.0748059,0.0006975152,-0.2457428,-0.04709396,-0.07332211,0.017681174,-0.02737008,-0.047691766,0.09935375,0.008901896,0.00021800122,-0.07767616,0.09388598,0.10507739,0.16639085,0.014375327,-0.082055144,0.04142794,-0.01063723,0.049126647,-0.18244432,-0.12903415,5.1291092e-05
11,0.049802855,0.003189617,0.12999275,-0.05939943,-0.02020365,-0.17246069,-0.07547718,0.058387373,0.13052444,-0.065853104,0.15195033,-0.06467635,0.09916346,-0.14539593,0.022167787,-0.06906754,-0.10595108,0.008423851,-0.12627973,-0.035209965,0.08572343,0.05999908,0.16392267,0.06030748,-0.04290189,0.20379922,0.036386557,0.058378592,0.1663278,-0.07571856,-0.28606933,0.039472315,-0.08982954,-0.02425544,-0.0704567,0.14828014,0.274197,0.21477947,0.27196038,-0.12252103,-0.016781125,0.10245631,-0.049694292,-0.05601571,0.1308765,0.092231356,0.026331948,-0.18651901,0.05999124,0.026708975,0.037902843,0.06878484,0.08644634,0.15286286,0.12515539,0.10920621,0.18221062,-0.014091169,-0.12575233,-0.10456433,0.00080938346,-0.064641364,0.10352156,0.03018242,0.14882606,0.04136296,0.19434783,-0.021330826,0.058837302,-0.023375815,0.100875735,0.04155565,-0.13851899,0.02790257,-0.050521556,0.05429091,0.067655295,0.13015376,0.06857219,0.20308316,0.0010101089,-0.04471458,0.118389435,0.083832934,0.0017193616,0.08260722,0.08069706,-0.102409676,0.014307738,0.029784217,-0.0918318,-0.027197521,-0.013374979,-0.01128407,0.09306306,-0.014554317,-0.2856951,-0.19129103,0.10766107,-0.07454688,-0.24227095,0.08371706,0.07165356,0.16639517,0.12262213,-0.07384531,0.031650983,-0.27190185,-0.0469825,-0.060779683,0.031692658,0.020200644,-0.053962484,0.079353094,0.02998607,-0.02038534,-0.08660436,0.08590954,0.11030272,0.17414178,0.031238506,-0.06241106,0.053833067,-0.009623628,0.04785517,-0.18900147,-0.09636712,-0.0096080275
8,0.060063597,-0.003129628,0.13709836,-0.05147707,-0.025492463,-0.14816235,-0.0837099,0.046006523,0.12875238,-0.0585483,0.12891544,-0.07692673,0.08466757,-0.12221977,-0.013239826,-0.06673483,-0.11203717,0.012573329,-0.12398264,-0.036255345,0.095632784,0.055622853,0.16518337,0.05037585,-0.055125013,0.18869275,0.008615055,0.043158807,0.1404826,-0.060859375,-0.26674306,0.05157238,-0.09249624,-0.012949769,-0.043433677,0.1261143,0.2634492,0.20044197,0.25490054,-0.10114167,-0.023068378,0.097017914,-0.054783635,-0.054213807,0.11863206,0.081049226,0.03289753,-0.17655365,0.032505028,0.024164252,0.028887548,0.056713004,0.06427572,0.14203936,0.120665,0.10069968,0.17578235,-0.012834934,-0.13182798,-0.093783885,0.0034964234,-0.06873554,0.110882156,0.032610804,0.1406192,0.026966352,0.17723629,-0.02705716,0.0664275,-0.027053941,0.07971751,0.048651952,-0.13589239,0.023919815,-0.052805714,0.036388207,0.07663324,0.13015236,0.047012653,0.17575347,-0.004709798,-0.025953008,0.12363606,0.06547793,0.0054299734,0.0850315,0.07666472,-0.08842974,0.0040602684,0.054707535,-0.08758591,-0.02559215,-0.031069467,-0.017579705,0.101006575,-0.023266533,-0.27328563,-0.18339694,0.09484349,-0.059907723,-0.2214622,0.07313089,0.062342297,0.14839235,0.1066625,-0.07403218,0.00911133,-0.24193284,-0.041014213,-0.060825467,0.01328103,-0.0001368958,-0.043882344,0.07685997,0.015884547,0.0006961097,-0.07892567,0.08816345,0.10138558,0.16918737,0.036483712,-0.06837204,0.04200832,-0.0043074926,0.05472342,-0.16647904,-0.10912151,0.0066064894
19,0.04202057,0.018938053,0.1146429,-0.052860767,0.013971448,-0.15191914,-0.052403867,0.059170574,0.12882078,-0.07126865,0.1454674,-0.054968625,0.10265076,-0.13975435,0.053234655,-0.047259185,-0.08317096,-0.026941225,-0.12091471,-0.0098669045,0.06321784,0.06231682,0.12751846,0.03154617,-0.04338974,0.18560757,0.052946936,0.074101426,0.14037994,-0.07483209,-0.2358571,0.019758034,-0.07705011,-0.01578954,-0.08230337,0.13976303,0.24491948,0.20499031,0.24169342,-0.108730085,-0.015363344,0.07082375,-0.012929334,-0.053583067,0.11051787,0.09482905,0.050474357,-0.15668736,0.06373792,0.021893017,0.025846602,0.09220989,0.08700422,0.13441496,0.11579557,0.088649265,0.18453647,0.0023132847,-0.094474204,-0.11540398,-0.009267658,-0.075018555,0.08209542,0.009789343,0.14784092,0.061237663,0.18614833,-0.010175665,0.0069679995,0.0016240317,0.10531915,0.031857897,-0.10786636,0.04651282,-0.017241098,0.053680804,0.055177353,0.08887738,0.070945874,0.17532697,0.026815994,-0.058317807,0.06887861,0.076290734,-0.01399251,0.08232287,0.06555698,-0.08289783,0.00603656,0.0012686119,-0.08068482,-0.02107463,0.01016755,-0.01366464,0.05006996,0.0021205784,-0.25381076,-0.16976787,0.08008922,-0.08069518,-0.22129045,0.06641427,0.07968373,0.16400957,0.11600974,-0.06805138,0.04332838,-0.25733757,-0.040501244,-0.042767998,0.019358443,0.05324466,-0.05227407,0.046805475,0.051993866,-0.026023429,-0.091926545,0.07161371,0.088085696,0.12676655,0.027037082,-0.039983153,0.0712177,-0.008635987,0.045459267,-0.15616885,-0.040196907,0.0027824973
13,0.042241987,0.05165433,0.112696216,-0.07482604,0.040080905,-0.16526134,-0.03783078,0.075388335,0.12091969,-0.09087607,0.1647928,-0.03463015,0.12731013,-0.16798553,0.12583777,-0.05356832,-0.07388488,-0.06104522,-0.14352606,-0.0059886524,0.034902614,0.061174057,0.12260006,0.022835094,-0.026298888,0.20452592,0.0945063,0.104721695,0.16826521,-0.092414595,-0.25607872,0.019153574,-0.065288536,-0.03379414,-0.12257631,0.1500982,0.25746706,0.25142387,0.23443681,-0.120283514,0.011897395,0.05316949,0.008007929,-0.04358663,0.108139455,0.12403903,0.058284327,-0.1756658,0.104596354,0.02678686,0.032040168,0.13609365,0.116637446,0.14294459,0.119167894,0.10758008,0.21194786,0.013409119,-0.07205471,-0.1417356,-0.018508261,-0.07967555,0.073416926,0.0031491455,0.15679114,0.08902786,0.2255536,-0.011904623,-0.044460736,0.0006228773,0.1285966,0.028394558,-0.09052672,0.060324375,0.0054063858,0.09005144,0.04697224,0.061855413,0.09102454,0.17970937,0.06334826,-0.08133631,0.038194805,0.082938455,-0.029036803,0.09560568,0.056814954,-0.07897195,0.003274479,-0.043734144,-0.10996652,-0.00988758,0.058770716,-0.0075051645,-0.009456437,0.033567633,-0.25552145,-0.16907254,0.09009766,-0.11988945,-0.2345904,0.070109725,0.12645227,0.2000535,0.14415933,-0.0883291,0.08746383,-0.305697,-0.036542583,-0.027522191,0.03226465,0.10936719,-0.0620751,0.026177276,0.08002334,-0.045702487,-0.11947289,0.064217605,0.09531588,0.13318373,0.03526994,-0.031952728,0.10949244,-0.01632948,0.038141377,-0.16709383,-0.008154238,-0.008733067
9,0.031557422,0.050784178,0.10253914,-0.075797506,0.053586524,-0.1580138,-0.02837093,0.06876019,0.131253,-0.08548142,0.1824768,-0.034130655,0.13736577,-0.17463332,0.13502589,-0.04919371,-0.07090868,-0.07554282,-0.15317653,-0.011881219,0.017753076,0.068985395,0.11261632,0.030074779,-0.028898928,0.20772399,0.10801453,0.10793157,0.1621667,-0.09694547,-0.2572003,0.005185637,-0.06516565,-0.03883952,-0.13504569,0.16524604,0.2580621,0.25126263,0.24979481,-0.13556938,0.0062453076,0.048224676,0.0026889439,-0.0543518,0.11358536,0.11867523,0.06372741,-0.17316474,0.114572965,0.03540575,0.040695895,0.15190998,0.12704362,0.12880102,0.117909186,0.10611554,0.23169763,0.01419739,-0.06639682,-0.13504308,-0.028575221,-0.07607308,0.06264172,0.0048190854,0.16515967,0.09895863,0.23581542,-0.0063480902,-0.055824056,0.012590594,0.14474286,0.038047034,-0.08463116,0.068040945,0.012719763,0.089671016,0.057652038,0.07257263,0.10340148,0.19597252,0.07221135,-0.09054915,0.026838109,0.095857784,-0.044376317,0.098028444,0.06338877,-0.08710126,0.0020403813,-0.0529029,-0.10046161,-0.011365097,0.06543302,-0.018515008,-0.009554431,0.0303331,-0.2741741,-0.18596984,0.08233125,-0.12902978,-0.23769902,0.06509324,0.11706412,0.21711886,0.15959474,-0.09085612,0.09037709,-0.3162882,-0.030145086,-0.019576482,0.042466164,0.12115603,-0.06231184,0.03241559,0.07496198,-0.053612046,-0.13984542,0.06868372,0.09464853,0.14283283,0.040989924,-0.02777177,0.12281907,-0.011575244,0.044875413,-0.16249552,-0.005499385,-0.008647369
6,0.06303704,0.010123223,0.13087106,-0.050682593,-0.018644366,-0.16580416,-0.07486528,0.057440534,0.14306964,-0.064189024,0.14527856,-0.072193615,0.0997088,-0.13536301,0.017320924,-0.051675264,-0.11835098,0.009137488,-0.13474435,-0.018129032,0.099457934,0.071847096,0.16963452,0.056385845,-0.05474223,0.20766045,0.024379604,0.05560758,0.16178337,-0.062713526,-0.29018286,0.042099,-0.08519785,-0.02147623,-0.072162904,0.14294247,0.2911417,0.22130415,0.28195092,-0.11867242,-0.032390278,0.10517819,-0.036749713,-0.0665362,0.12131346,0.09780249,0.028075,-0.1884456,0.049029913,0.022226727,0.041938636,0.068757206,0.08421636,0.15613367,0.12704521,0.1161136,0.2010809,-0.0115342885,-0.13628116,-0.11992538,-0.011348362,-0.07591151,0.10193921,0.020035017,0.15869027,0.038779877,0.20464233,-0.024943128,0.055846564,-0.013869353,0.09746857,0.058585227,-0.14465675,0.042251337,-0.053780027,0.051124033,0.07064967,0.13941067,0.05795795,0.20143245,0.0067010615,-0.042619772,0.11447353,0.07468845,0.001574267,0.08637915,0.08248046,-0.10004273,0.0079212915,0.046494443,-0.093563244,-0.029460886,-0.025570268,-0.020852733,0.102846526,-0.021173656,-0.29452354,-0.19360922,0.11182518,-0.0796807,-0.24548927,0.07875352,0.07600082,0.1615239,0.114111654,-0.075987265,0.03514643,-0.26237044,-0.05693795,-0.06586261,0.030921908,0.019866046,-0.06260355,0.08027391,0.041265607,-0.017895827,-0.091053694,0.09079767,0.11126324,0.1754127,0.036240615,-0.07100647,0.05592254,-0.013088104,0.05953583,-0.18977958,-0.103804104,-0.0015906588
