Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
4,-0.04019365,0.02217638,0.13758884,0.06107696,-0.09325621,-0.19591452,0.14065884,0.13714738,-0.051038977,0.065792754,0.2610029,0.100809865,-0.008731404,0.027560377,-0.12024353,-0.009360999,0.009112461,0.1000002,-0.093674645,-0.07548948,0.18021211,0.12381944,0.13393033,-0.067662,0.06604858,-0.040898003,-0.10019869,0.15830092,-0.03067887,-0.020468445,-0.1462543,-0.009279483,0.08261867,-0.035674725,-0.078312576,-0.047149744,0.19368276,-0.0823867,0.15415667,-0.03529994,-0.016499568,0.124463715,-0.07638758,-0.15770411,-0.04149911,0.12112864,-0.07289445,0.04830016,0.031836033,0.02322087,0.00044854227,0.045063645,-0.10118117,0.004708635,0.2057727,-0.07202727,0.098165154,-0.16731492,-0.019303255,0.04176651,0.08981874,-0.10156489,-0.08277309,-0.056388516,0.031175876,-0.08292546,0.046482805,0.17104414,-0.015294882,0.0059836097,0.017219229,0.13785294,-0.0385748,-0.11213497,-0.008255417,-0.05637248,0.12448019,0.018164672,-0.027080126,-0.015640829,-0.03250529,0.04334341,-0.0054812124,0.15696797,0.022710562,0.09954191,0.16080907,-0.10778382,0.048504908,0.20082009,-0.024766216,-0.0341053,-0.052510075,-0.024255756,0.13781758,-0.05153554,-0.1308122,-0.2217189,0.05381436,0.110745385,-0.17188902,0.113389574,0.17966612,-0.020723673,-0.0109085245,-0.07817117,0.001490567,0.031577352,0.012741628,-0.099591196,0.0123054385,-0.08035325,-0.108834855,0.050070427,0.074569784,0.1295536,0.074266836,0.20623876,-0.050813098,-0.0985512,-0.08347314,-0.019251985,0.088586494,-0.11111947,-0.044036113,-0.018350191,-0.12771994,0.00855119
5,-0.039646633,0.026372653,0.13592258,0.04797907,-0.082642615,-0.18730266,0.13349834,0.12703833,-0.03982608,0.07138176,0.2528434,0.10567994,0.0012317552,0.015982516,-0.11891721,-0.007652878,0.004200632,0.10169083,-0.078822404,-0.06607996,0.16893719,0.116526656,0.12955567,-0.0732426,0.058386765,-0.03417161,-0.096523836,0.15426596,-0.016277093,-0.011548483,-0.13534236,-0.0022291683,0.06536804,-0.026002796,-0.07731756,-0.04764551,0.1829488,-0.070299394,0.1545312,-0.034688793,-0.0021630903,0.12098938,-0.06923868,-0.15536141,-0.03571451,0.12213992,-0.06471569,0.033422463,0.021155423,0.012995055,0.010985543,0.037106905,-0.10126816,0.006675109,0.19528854,-0.07071559,0.09187278,-0.1572783,-0.015411379,0.024726005,0.08995282,-0.1017849,-0.07570671,-0.049199708,0.032925088,-0.08796117,0.043474372,0.16243693,-0.008644776,0.0021714016,0.004863336,0.12969853,-0.0357272,-0.09799905,-0.016786616,-0.05580515,0.11965633,0.023942988,-0.02678036,-0.0057651834,-0.036898922,0.04421151,-0.013583297,0.1430341,0.033889607,0.09500793,0.1559862,-0.10479924,0.05343604,0.19565775,-0.031773236,-0.037152465,-0.058926634,-0.027501995,0.12195747,-0.060264908,-0.11260278,-0.21168067,0.057529878,0.105630144,-0.16354898,0.10960964,0.17308722,-0.030515099,-0.022202322,-0.07206992,-0.006107702,0.024325365,0.014257777,-0.08838071,0.013258529,-0.07104228,-0.104783125,0.043582354,0.06849232,0.12411665,0.06922518,0.1962134,-0.044775967,-0.09652064,-0.08566679,-0.015545066,0.07948295,-0.10111733,-0.053416803,-0.02592639,-0.12599087,0.000114876835
3,-0.04266443,0.018704338,0.13313456,0.05378707,-0.0859293,-0.2004956,0.14671828,0.13601725,-0.055273112,0.07814489,0.27059555,0.109397165,-0.011214342,0.028163956,-0.11703452,-0.004375651,0.010431501,0.103903286,-0.09387716,-0.06408031,0.18877535,0.12753037,0.13068686,-0.069924615,0.0642088,-0.04634454,-0.10994611,0.15895301,-0.025938103,-0.023069222,-0.14963228,-0.015545759,0.08521233,-0.031027028,-0.08229263,-0.042657603,0.20148097,-0.084812015,0.16595702,-0.027621005,-0.0054788706,0.12500833,-0.06535632,-0.16467671,-0.050426535,0.13278049,-0.06923429,0.04148277,0.033315126,0.01318086,0.009181624,0.048647717,-0.09621256,-0.0018832512,0.21366589,-0.066840224,0.10134928,-0.17324638,-0.0109319985,0.03532013,0.10153295,-0.10982758,-0.0889259,-0.046775527,0.03493032,-0.08945827,0.056904122,0.18053402,-0.021380654,0.006361395,0.019080248,0.1386672,-0.037721302,-0.10928764,-0.011031977,-0.062176283,0.11710574,0.016942836,-0.022439625,-0.0023785308,-0.02516914,0.037399355,-0.016627658,0.16563296,0.029887324,0.10624397,0.16604516,-0.10941164,0.05805815,0.20448364,-0.02388856,-0.03667255,-0.05928602,-0.02640042,0.13932393,-0.05723116,-0.13719396,-0.23201235,0.049678244,0.109093174,-0.16961801,0.12146442,0.18661325,-0.028813554,-0.016936077,-0.072234295,0.0076250248,0.026898107,0.019218348,-0.10345246,0.012466779,-0.07052844,-0.1095313,0.038661085,0.07936904,0.12507415,0.069872096,0.21557018,-0.051623743,-0.105795056,-0.09281247,-0.010786792,0.08073277,-0.10529275,-0.055023897,-0.016212555,-0.12457901,0.007783398
1,-0.039868735,0.019325467,0.13749705,0.05699361,-0.08566467,-0.19286996,0.1259021,0.12589017,-0.04636855,0.06454773,0.25609437,0.098759376,-0.000208046,0.015792472,-0.11552698,-0.012344079,0.0008773443,0.0975407,-0.09065115,-0.06843772,0.17266805,0.121305965,0.12634914,-0.06474763,0.05621024,-0.03123825,-0.101659045,0.15350641,-0.030858574,-0.015189247,-0.14060533,-0.011542672,0.07056385,-0.024717327,-0.06971137,-0.04858959,0.1828572,-0.08245765,0.15606849,-0.023527151,-0.011232546,0.11803404,-0.06742542,-0.14564006,-0.04704542,0.11834453,-0.05970894,0.04166308,0.028037444,0.0083302045,0.013268487,0.03528911,-0.09795861,0.0069721136,0.1930653,-0.0657679,0.093494646,-0.16309175,-0.024162041,0.040929567,0.09334033,-0.10450134,-0.074522845,-0.04915982,0.035241496,-0.088217504,0.048881207,0.1655816,-0.004585364,0.0004777974,0.011396842,0.12196829,-0.04429193,-0.10955409,-0.012145076,-0.060411707,0.11968326,0.013404623,-0.022472257,-0.0083214,-0.03397164,0.03945282,-0.001120415,0.15458311,0.022703748,0.10264591,0.14728102,-0.096494764,0.046857666,0.19306676,-0.022987364,-0.027742699,-0.05553148,-0.016673166,0.13292287,-0.061609786,-0.1268201,-0.21641389,0.05421977,0.10077875,-0.16647744,0.100856625,0.17751445,-0.02275689,-0.023693435,-0.07545449,0.0029291373,0.022463923,0.018644836,-0.095558755,0.0144253075,-0.0786248,-0.0967061,0.047548793,0.07055163,0.12322384,0.060238007,0.1965546,-0.047265068,-0.10285263,-0.090425335,-0.016679162,0.08366202,-0.0978742,-0.052995253,-0.025720764,-0.12475887,0.0031277253
