Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
2,-0.04943173,-0.06628953,0.15030311,-0.039541204,-0.08080695,-0.16329294,0.039746378,0.11899209,-0.089302756,0.009783214,0.27753222,0.056918237,-0.1717431,0.052054778,-0.17025098,-0.091892265,0.030612046,0.04894145,-0.12785302,-0.0636204,0.18518881,-0.019230787,0.16755137,-0.028554698,0.03421332,0.02999389,-0.13945553,0.06954364,-0.04945981,-0.14359578,-0.1871627,0.0032597098,0.044847477,-0.036861602,0.028388914,0.047816064,0.2287403,-0.034159787,0.13585438,-0.037719116,-0.028403189,0.16205132,-0.16122882,-0.15376642,0.065223545,0.022051712,-0.031626683,0.028276814,0.027014116,0.085106984,-0.050024662,0.07886791,-0.026309408,0.03300726,0.2433743,-0.019546073,0.13277736,-0.16760811,0.026366122,0.086210124,0.11288678,-0.099407166,-0.027545532,0.011536591,-0.022388006,0.06610503,0.13133395,0.18120015,-0.08355589,-0.005648677,0.06963133,0.023132166,0.024206975,-0.18811972,0.017166287,0.0075862305,0.12302918,0.0032739106,0.0037213403,-0.024349643,-0.04096727,-0.007281717,0.070633195,0.16395745,-0.061006352,0.029560247,0.17894876,-0.078926325,0.049194925,0.16379538,-0.017828794,-0.053241186,-0.046468496,-0.07837976,0.16008697,-0.009215644,-0.24664454,-0.21991462,0.023330284,0.1003098,-0.20579153,0.16336237,0.08912808,0.06076275,0.19914748,-0.03278806,-0.01648634,-0.092654616,0.00036092533,-0.17623442,-0.054719046,-0.05872938,-0.06392652,-0.052088615,0.07757685,0.10349198,0.06564689,0.19404961,0.00071001094,0.015442,-0.01583093,-0.012793326,0.0470301,-0.085267715,-0.028683195,0.030751467,-0.09041222,0.055116802
4,-0.051576175,-0.060211334,0.15783437,-0.051710572,-0.07222468,-0.16304983,0.03570634,0.112513416,-0.07662372,0.019922288,0.28327683,0.06751358,-0.15815301,0.03736579,-0.17709677,-0.09223418,0.023086002,0.05583479,-0.11633402,-0.05736624,0.17939563,-0.021621114,0.16940202,-0.03830489,0.026300715,0.03849579,-0.1411198,0.073515035,-0.036538318,-0.13248245,-0.18115613,0.011272231,0.025812116,-0.025519073,0.027688812,0.043081507,0.22382407,-0.025335385,0.145685,-0.03748834,-0.013542003,0.16448669,-0.15872669,-0.15849972,0.06962359,0.027730439,-0.023095021,0.0140687,0.014556037,0.0734185,-0.03540309,0.07037837,-0.03265489,0.035539564,0.23961508,-0.02158246,0.13122196,-0.16442868,0.028078275,0.070987195,0.11752484,-0.1052613,-0.022180876,0.017721675,-0.017304966,0.054541823,0.13040677,0.17951635,-0.07341893,-0.010540333,0.053979903,0.019118346,0.025009941,-0.17888978,0.0061994717,0.0034259579,0.12692818,0.0120386975,0.0025110156,-0.013175688,-0.049723156,-0.0037041293,0.062681176,0.1560073,-0.04832321,0.030281339,0.1803542,-0.079427436,0.055952992,0.16876742,-0.026735904,-0.057897456,-0.058085933,-0.08327839,0.14857757,-0.02604355,-0.232575,-0.22115187,0.031221721,0.09888227,-0.2062606,0.16087751,0.09001114,0.049145285,0.18345569,-0.030902242,-0.027173324,-0.10123418,0.004416912,-0.1673373,-0.05243568,-0.054018255,-0.06251573,-0.05546743,0.07181703,0.10453439,0.059943806,0.19223267,0.0056339805,0.012575766,-0.024059964,-0.010463635,0.042607587,-0.07740518,-0.043314897,0.019979175,-0.097029746,0.04442284
1,-0.0542738,-0.07366681,0.14990738,-0.05188591,-0.07540427,-0.1710568,0.044902112,0.1214104,-0.09674499,0.021616505,0.29579854,0.066907205,-0.18452577,0.05538083,-0.17387927,-0.09175182,0.034213416,0.053250026,-0.13208477,-0.053620003,0.19848531,-0.02150718,0.17032686,-0.030858476,0.03289323,0.026898587,-0.15378417,0.06941048,-0.04566126,-0.15418138,-0.19691376,-0.001858504,0.047595102,-0.03441485,0.027840102,0.05737981,0.24382369,-0.035450596,0.15064071,-0.03292635,-0.018658767,0.16941674,-0.15878703,-0.16655521,0.06320467,0.031122483,-0.028918467,0.021818852,0.02903572,0.08126901,-0.044822793,0.08678112,-0.019525424,0.027534526,0.25975338,-0.013434108,0.14077745,-0.17759189,0.03838968,0.08313814,0.1273996,-0.109273806,-0.03376521,0.02356564,-0.021325968,0.06691498,0.14787734,0.19623843,-0.09482714,-0.005124645,0.07483164,0.022160899,0.029230598,-0.19276257,0.015696345,0.004456718,0.11969039,0.0033100222,0.009325608,-0.011637724,-0.03527678,-0.0150496075,0.06294568,0.17727189,-0.05765171,0.033406723,0.1914819,-0.083184645,0.06087275,0.17084807,-0.017523995,-0.059252195,-0.054448947,-0.08586475,0.16610198,-0.01348743,-0.26290923,-0.23657249,0.019449266,0.10144589,-0.21099474,0.17868271,0.09480481,0.056897372,0.20664164,-0.025908973,-0.012090099,-0.10377857,0.0056999405,-0.18708058,-0.057917412,-0.049250748,-0.066274494,-0.06806939,0.08415134,0.10073926,0.06389078,0.2085508,0.0018508405,0.013769849,-0.022822281,-0.004595128,0.03960184,-0.082078986,-0.03975942,0.03594758,-0.08869525,0.056680378
8,-0.056009736,-0.0721713,0.16682135,-0.05223969,-0.07873011,-0.17864096,0.019363513,0.11526062,-0.09137068,0.012061673,0.30044132,0.06777364,-0.17032623,0.034293815,-0.17784648,-0.10752469,0.01804293,0.053970005,-0.13795522,-0.05767093,0.18911836,-0.027105283,0.17266911,-0.028354459,0.023255482,0.048498943,-0.15781945,0.07055453,-0.051198795,-0.14709128,-0.20039123,0.0031167546,0.02996732,-0.026480155,0.046036635,0.04896665,0.23154068,-0.03818007,0.15109324,-0.01978378,-0.020245148,0.17074387,-0.16485085,-0.14923868,0.061247602,0.023937894,-0.017307496,0.01940928,0.025210125,0.07016948,-0.028668823,0.073439,-0.022955133,0.037751842,0.24504104,-0.0063699638,0.13710389,-0.17600857,0.023841662,0.094886154,0.1281305,-0.1123546,-0.01970069,0.026788523,-0.01826013,0.060955647,0.15225656,0.19097698,-0.07239378,-0.01831994,0.062174533,-0.00030417833,0.018565489,-0.20661342,0.012140708,0.00085626106,0.129479,-0.0037196225,0.013303878,-0.01387809,-0.04701454,-0.015594082,0.08639943,0.18020935,-0.0646752,0.038125943,0.17534187,-0.06685393,0.053094998,0.16633433,-0.01983121,-0.047160704,-0.05455387,-0.07119206,0.16295053,-0.028436163,-0.26086396,-0.23516257,0.033331234,0.08880256,-0.2212645,0.1591188,0.100875184,0.06318013,0.19524123,-0.033996124,-0.011606129,-0.11972982,0.010462802,-0.18643914,-0.052169144,-0.059931044,-0.05232074,-0.059683263,0.077699415,0.1008907,0.048243776,0.19667804,0.008015839,0.012809593,-0.03132981,-0.011789392,0.04836247,-0.07516618,-0.051660158,0.019990437,-0.09694877,0.04394969
7,-0.06574006,-0.078299485,0.15679654,-0.067337826,-0.08278382,-0.17990424,0.014651921,0.113613985,-0.100600235,0.014346558,0.30326295,0.08158053,-0.17842321,0.030208109,-0.16869344,-0.11692964,0.020798195,0.060830172,-0.13161077,-0.060508482,0.17680132,-0.044871192,0.16813858,-0.017894128,0.029689174,0.051447485,-0.151722,0.061362546,-0.03643471,-0.15558283,-0.20684697,0.0033135216,0.029451609,-0.03554336,0.048378855,0.062136427,0.22315313,-0.036971677,0.1463975,-0.027187115,-0.010936174,0.18011896,-0.17591377,-0.14532134,0.07461268,0.015496025,-0.028423848,0.01076562,0.035790883,0.07501268,-0.017592613,0.071622044,-0.010857794,0.03495021,0.23989737,0.0049907183,0.12616546,-0.17684336,0.035273068,0.10118658,0.12945113,-0.0989825,-0.023959043,0.04068397,-0.030252367,0.06958338,0.15723169,0.19138378,-0.06830338,-0.025194015,0.0653692,-0.012797007,0.025206301,-0.21585324,0.0089731775,0.012544345,0.124097526,0.0010207212,0.026182156,-0.0017254457,-0.05103794,-0.02427898,0.09552052,0.18554857,-0.06532867,0.022573056,0.17795236,-0.07084321,0.063315295,0.15204674,-0.02139704,-0.04752438,-0.050954316,-0.07061952,0.15962744,-0.02514456,-0.25890857,-0.23226781,0.04238451,0.081363685,-0.22077289,0.16894571,0.092408024,0.06433652,0.20946416,-0.023765307,-0.005310053,-0.13357562,0.009706892,-0.18654725,-0.039915353,-0.05084638,-0.051382683,-0.06057823,0.07283047,0.08589134,0.047305446,0.18789038,0.018281473,0.032340817,-0.029230695,-0.008746087,0.043142855,-0.07455756,-0.06071833,0.015174651,-0.097233474,0.028103124
3,-0.0458325,-0.07157356,0.16267838,-0.058395583,-0.07249491,-0.15809724,0.020138254,0.105489776,-0.089725986,0.0101593295,0.28211415,0.056926604,-0.17570558,0.041881736,-0.17850414,-0.105519116,0.02160226,0.04432663,-0.1317598,-0.06171619,0.18186338,-0.03209475,0.17322671,-0.029841512,0.023434024,0.046066746,-0.15133567,0.06272048,-0.04847886,-0.14640906,-0.19039083,0.012337101,0.028763684,-0.0250777,0.043621503,0.043965846,0.22928402,-0.024053782,0.13836795,-0.023419278,-0.013125483,0.15924805,-0.164604,-0.147885,0.06568339,0.018591886,-0.014509502,0.01291531,0.016620426,0.074868366,-0.039219666,0.0749617,-0.025668949,0.03595795,0.23907445,-0.010508916,0.13820566,-0.1698894,0.027344132,0.08598644,0.12558964,-0.10842677,-0.013317458,0.028896896,-0.02437894,0.06433542,0.1445214,0.17803885,-0.08229884,-0.018430186,0.06069772,0.007215342,0.0277629,-0.19230556,0.011878562,0.008259911,0.12584886,0.0012951456,0.0036598234,-0.023367777,-0.0441813,-0.006564427,0.07570964,0.15762219,-0.06406624,0.035386305,0.1718764,-0.06603645,0.04809282,0.1674713,-0.027629508,-0.04931335,-0.052397583,-0.081901886,0.15020649,-0.020164946,-0.24927908,-0.22148155,0.023499679,0.09367309,-0.2016957,0.15930599,0.090552665,0.06121339,0.20212877,-0.03457675,-0.021638598,-0.111779146,0.011715862,-0.1761867,-0.061143126,-0.05446331,-0.049573343,-0.06679729,0.07175519,0.10578219,0.049571738,0.19276656,0.00790773,0.022419035,-0.015681883,-0.0128369825,0.03976583,-0.069857776,-0.041107614,0.028615253,-0.09786974,0.054324392
5,-0.051742718,-0.07102589,0.15508063,-0.049603533,-0.07183431,-0.16488235,0.026198506,0.115248464,-0.07894814,0.00757577,0.27993265,0.055150565,-0.17323194,0.04180407,-0.17682987,-0.09324926,0.026476536,0.048395913,-0.1201524,-0.048690807,0.18731998,-0.027728748,0.16763067,-0.03342769,0.021212453,0.04315274,-0.14412396,0.06580106,-0.044571515,-0.14513107,-0.18269745,0.0028628402,0.02583289,-0.023281801,0.038300924,0.056626055,0.22910152,-0.027017893,0.14593741,-0.03509001,-0.025518546,0.16561577,-0.15508242,-0.15406996,0.074579366,0.019652866,-0.016639454,0.019803762,0.01751013,0.07514042,-0.045880243,0.072026946,-0.022699755,0.042995684,0.24547009,-0.018886134,0.13294119,-0.1620209,0.025990902,0.073595375,0.116977155,-0.1086983,-0.016770426,0.014678756,-0.016734669,0.072073765,0.13641678,0.18263459,-0.079718724,-0.005147186,0.065762885,0.0039117695,0.022217598,-0.18414463,0.0127212955,0.006005685,0.11988675,0.0010013871,0.007868069,-0.014119634,-0.046830285,-0.013554054,0.07237545,0.16232249,-0.057628524,0.025084095,0.17776984,-0.0745221,0.053879175,0.16009799,-0.016408376,-0.057674415,-0.05548229,-0.08020719,0.16039129,-0.017789287,-0.24965872,-0.21792582,0.024162723,0.09796673,-0.213379,0.16267884,0.081520304,0.058987103,0.19909805,-0.023773752,-0.02284621,-0.108989574,-0.0024714952,-0.18081507,-0.061367445,-0.055545017,-0.05908385,-0.063862965,0.080903195,0.09935901,0.063474216,0.1896087,0.006537502,0.0108593,-0.02198836,-0.007302518,0.038873717,-0.07720162,-0.036429603,0.023580328,-0.08129574,0.054847173
9,-0.05668155,-0.06651232,0.1698015,-0.06674322,-0.08415434,-0.18302755,0.009166184,0.12196133,-0.09674556,0.007538628,0.2974871,0.078792155,-0.17784701,0.029797764,-0.1747133,-0.11512368,0.017586917,0.056649327,-0.13987824,-0.050577436,0.18701272,-0.046649527,0.17859907,-0.032020096,0.025992298,0.054161824,-0.16202013,0.06379328,-0.03754378,-0.1551515,-0.2106425,0.01522449,0.02694652,-0.035361137,0.056724276,0.057625905,0.23260707,-0.026133021,0.13934301,-0.016869785,-0.013322823,0.17837353,-0.17017187,-0.14479059,0.07203324,0.026323324,-0.02430841,0.010742405,0.027067756,0.07707515,-0.028440684,0.0814853,-0.0139657315,0.042599544,0.2454379,0.007419813,0.13349,-0.16734658,0.034414884,0.089658715,0.124244325,-0.109133534,-0.016210943,0.033549964,-0.026634978,0.07299307,0.16533704,0.18859366,-0.07857746,-0.026244603,0.05698125,-0.013328621,0.026125755,-0.21470447,0.013789986,0.011374819,0.12514748,-0.009551612,0.018385733,-0.017233355,-0.045387078,-0.021942824,0.09561929,0.18107219,-0.062003605,0.029198218,0.17576198,-0.060029186,0.05786405,0.15616909,-0.030276772,-0.04710461,-0.046848424,-0.06855146,0.14949141,-0.018680789,-0.25570813,-0.22719295,0.046144012,0.0780442,-0.22926661,0.16899812,0.1063856,0.06796162,0.2107791,-0.032601975,-0.002830655,-0.13572991,0.00324275,-0.19224252,-0.05296216,-0.050063826,-0.0553799,-0.07049594,0.08225023,0.092045344,0.055273727,0.18896286,0.016543726,0.029078303,-0.025794514,-0.014386534,0.049592406,-0.08272231,-0.057878863,0.018368889,-0.0912635,0.03478177
6,-0.062665775,-0.067239285,0.1605509,-0.0614142,-0.07361132,-0.17181846,0.016966352,0.116711736,-0.085631706,0.019312827,0.3007112,0.07576076,-0.17223899,0.03436016,-0.17905706,-0.10785751,0.019986784,0.05447711,-0.13916571,-0.050194774,0.17859253,-0.041114237,0.16902886,-0.028732067,0.02028732,0.046997182,-0.15838978,0.06486443,-0.049535893,-0.1481851,-0.19755106,0.0064029987,0.026521025,-0.033446383,0.05121417,0.057305224,0.22117919,-0.03601196,0.14651115,-0.02259952,-0.024720112,0.17631418,-0.17470022,-0.15553229,0.071013905,0.019484827,-0.020489216,0.023591792,0.024242286,0.08360032,-0.028474571,0.08485858,-0.013433836,0.028413588,0.24043202,0.0026394415,0.13790013,-0.16420718,0.03690513,0.09861994,0.11622795,-0.10223146,-0.02586918,0.032800637,-0.018418303,0.07034781,0.15889306,0.18940485,-0.07712064,-0.013937132,0.05767313,-0.0010473627,0.032502558,-0.20983092,0.0155522,0.00018797701,0.13377248,0.005668338,0.016390054,-0.008326255,-0.044668138,-0.0229955,0.083998345,0.18258971,-0.06642582,0.026950903,0.1814693,-0.06648983,0.054894015,0.1577121,-0.017501624,-0.05437779,-0.0540228,-0.07908657,0.15326858,-0.029562403,-0.2591738,-0.23668885,0.03679666,0.0793301,-0.2269634,0.15778445,0.09088764,0.068792365,0.20596877,-0.029849341,-0.012594449,-0.12792465,0.007586367,-0.1842824,-0.050348602,-0.052939817,-0.05431755,-0.062495127,0.06997063,0.09031713,0.04532019,0.19117294,0.0127685275,0.028625183,-0.02789432,-0.013159875,0.054047525,-0.07754975,-0.05319106,0.028867653,-0.09170158,0.03582003
