Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
2,-0.066471264,0.004480266,0.14610997,-0.01057708,-0.06413512,-0.11679418,-0.0006868434,0.07838809,-0.04503518,0.044279054,0.30408424,0.058262162,-0.110143155,0.021542536,-0.15814763,-0.085900865,-0.023068242,0.060391154,-0.18223573,-0.009995009,0.10349594,-0.0002536411,0.13735223,-0.0064906953,-0.041497596,0.06810886,-0.19006549,0.03825678,-0.13537012,-0.06388999,-0.2017309,0.022294527,0.013338563,-0.05337364,0.081624635,0.004177446,0.18796314,-0.03812325,0.14067405,-0.011930788,-0.0991185,0.17491643,-0.16968705,-0.14694601,0.028744973,0.0058124256,-0.040031187,0.06010842,0.0028003862,0.10851481,0.040935688,0.08727563,0.013499072,-0.012234423,0.17773569,0.04772982,0.1670735,-0.11979327,0.00407318,0.14257473,0.020643933,-0.088276856,-0.04611451,0.01227787,0.010367475,0.03724075,0.17310537,0.14760299,-0.04505799,-0.00874447,0.009905287,0.051078353,0.03434998,-0.20291038,0.0033580111,-0.0150346905,0.20159897,0.06178005,-0.032734375,-0.0037725363,-0.02542227,-0.0040934565,0.0878306,0.1737902,-0.11161028,0.013947003,0.17756791,-0.01278868,0.0066804104,0.16966873,-0.009063183,-0.054115195,-0.097986355,-0.100985475,0.1658476,-0.07904648,-0.2665526,-0.22156253,0.07884108,-0.0060127443,-0.22917673,0.021300292,0.10681433,0.1011841,0.15773928,-0.057048805,0.026120285,-0.078384496,-0.0035371738,-0.17822248,0.015510394,-0.06007839,-0.036841024,-0.009443103,0.024084924,0.07200301,-0.03945272,0.16138199,0.012787004,0.09266312,-0.0015372655,-0.051209237,0.12888326,-0.08711402,-0.014371977,0.021375291,-0.12967168,0.01665763
1,-0.070470236,0.010729689,0.16684443,-0.021674436,-0.062289257,-0.12340574,-0.006562305,0.079059854,-0.036281787,0.05200096,0.32702532,0.068114206,-0.10722907,0.010699756,-0.17859408,-0.09422377,-0.030983951,0.06774396,-0.18582644,-0.0078986,0.10611719,-0.004611003,0.15177205,-0.017552512,-0.051005613,0.08170781,-0.2041639,0.044441853,-0.13455911,-0.06003761,-0.20972589,0.03450149,-0.0038117385,-0.04724732,0.08921584,-0.0009559947,0.19720212,-0.030244257,0.15514064,-0.01257188,-0.094119444,0.18793872,-0.18202025,-0.15991655,0.037314903,0.009580755,-0.03392221,0.05262748,-0.010232271,0.108699955,0.0508383,0.087228425,0.006450264,-0.008202379,0.18702328,0.04716769,0.17816474,-0.123426296,0.0045808805,0.13889226,0.024994502,-0.099760376,-0.040718365,0.016670994,0.014457179,0.032403536,0.18296538,0.1540977,-0.04087248,-0.014110004,-0.0039522233,0.050337434,0.03823952,-0.2095167,-0.004129963,-0.018480916,0.22065878,0.07187106,-0.038343005,-0.0005580099,-0.035839036,0.0010237054,0.08912684,0.17546694,-0.10943376,0.015928088,0.18973403,-0.012570842,0.010087303,0.18635078,-0.019470401,-0.06148741,-0.11239297,-0.11238591,0.16485047,-0.09617134,-0.27141932,-0.23557581,0.090449825,-0.005677367,-0.24611448,0.020683203,0.11439727,0.10055984,0.15874529,-0.06207218,0.01541045,-0.09148082,-0.0012682464,-0.18256997,0.01407277,-0.062248595,-0.03778321,-0.013804203,0.02057515,0.08128567,-0.04431008,0.17008401,0.017584695,0.09751355,-0.0054401886,-0.054861072,0.13504484,-0.087661095,-0.025150832,0.015088388,-0.1442599,0.01158065
3,-0.069654986,-0.000866423,0.1434577,-0.025224047,-0.05555159,-0.118088305,0.000507766,0.07396623,-0.05143178,0.056842975,0.31618845,0.06694519,-0.119025126,0.021521384,-0.15775292,-0.08593359,-0.021603668,0.06321686,-0.18407486,0.0027493462,0.109531045,-0.003760964,0.1361889,-0.007856554,-0.046212897,0.06683946,-0.20428388,0.033435423,-0.13068539,-0.07079361,-0.20859809,0.020144802,0.011870302,-0.04910778,0.08393713,0.01147823,0.19812627,-0.035454474,0.1517134,-0.003809899,-0.08481708,0.17767993,-0.16328268,-0.15412258,0.025049062,0.014392249,-0.035177637,0.048806086,0.002335932,0.10157917,0.051328517,0.09323228,0.022417327,-0.019416627,0.18685116,0.05713129,0.17247944,-0.12524158,0.016194977,0.13739797,0.033806056,-0.09716284,-0.049152296,0.028428199,0.01066955,0.035022676,0.18932982,0.15660478,-0.054088883,-0.0114276195,0.011165744,0.04789157,0.0397144,-0.2031749,-0.00014830517,-0.017112587,0.19634075,0.062292993,-0.028268216,0.0102602765,-0.018101392,-0.010483045,0.07919166,0.18162552,-0.107185744,0.017725784,0.18508676,-0.011641801,0.017108088,0.17354581,-0.011322948,-0.058271147,-0.10692931,-0.10783202,0.16606684,-0.08439836,-0.27699903,-0.2318929,0.07529348,-0.010305291,-0.22690593,0.03051867,0.111798935,0.09631548,0.16123731,-0.049658135,0.031768534,-0.089466065,0.0040781195,-0.1849285,0.014296212,-0.046752136,-0.034570236,-0.027100211,0.026525939,0.06633445,-0.046487574,0.17034446,0.015136493,0.094972104,-0.006222792,-0.042468164,0.119220756,-0.07949386,-0.026050635,0.025296312,-0.12787215,0.01668719
7,-0.07237014,0.0005145723,0.16174562,-0.017730903,-0.06346301,-0.12761724,-0.012909026,0.076332144,-0.046716485,0.048550293,0.3313312,0.064140916,-0.1141536,0.012873292,-0.17046668,-0.097867385,-0.03245426,0.06484703,-0.19638185,-0.006424902,0.10953306,-0.0026822519,0.145649,-0.0055502714,-0.05257791,0.08307365,-0.21005149,0.03952572,-0.14565966,-0.06680662,-0.21703151,0.02232193,0.0041599646,-0.047330044,0.09540321,0.003091044,0.19840296,-0.041914087,0.15794489,-0.0020191723,-0.099864736,0.18635623,-0.17828599,-0.15164287,0.026183184,0.005567458,-0.031135174,0.057574768,-0.0002025945,0.103284396,0.05662172,0.08619053,0.015757143,-0.010728771,0.18579467,0.056847654,0.17919125,-0.13091235,0.0009959884,0.15421003,0.030467743,-0.10107441,-0.043047957,0.021662015,0.014448955,0.03461753,0.19243951,0.15903656,-0.04027666,-0.015786933,0.0059959437,0.041467376,0.0323999,-0.22050913,-0.00072691496,-0.020334676,0.21569745,0.06279026,-0.030789712,0.003055577,-0.03012703,-0.007703647,0.09907059,0.18883158,-0.12046773,0.020091431,0.18328053,-0.0058117528,0.007844704,0.18111593,-0.009845146,-0.053468704,-0.110235065,-0.103985995,0.1769749,-0.096502095,-0.28857285,-0.24061775,0.08616476,-0.012829913,-0.2460765,0.016289134,0.1166673,0.10672239,0.16097699,-0.060125437,0.028597327,-0.09573511,0.0033427526,-0.19160499,0.017732337,-0.06402425,-0.02992121,-0.014220559,0.023874143,0.07494758,-0.054986108,0.17088178,0.017309168,0.09526695,-0.009867135,-0.052824818,0.1345703,-0.08244781,-0.026847923,0.016269019,-0.14107154,0.013160636
4,-0.073452,-0.0008547635,0.14901386,-0.026821908,-0.06375184,-0.118834846,-0.0075783683,0.073265195,-0.047977827,0.048533138,0.3159458,0.068064064,-0.11611176,0.013471931,-0.16181032,-0.09624774,-0.024657298,0.06683685,-0.17700607,-0.010516026,0.09760235,-0.012562591,0.14026041,-0.0037549394,-0.043706495,0.078054026,-0.19312978,0.03314701,-0.1253551,-0.06886377,-0.20853882,0.026811916,0.0025498772,-0.051987972,0.08703351,0.010740395,0.18921414,-0.032113444,0.14693542,-0.016589781,-0.086929604,0.18477587,-0.17911781,-0.14886506,0.041261684,0.0011117281,-0.04056095,0.046846654,0.002150486,0.10714203,0.05388706,0.082311384,0.017944071,-0.010506029,0.17965886,0.052936338,0.16485015,-0.12441441,0.010164402,0.14240342,0.028523909,-0.08817183,-0.042912606,0.025511105,0.004011186,0.039559137,0.17988653,0.15071002,-0.039992232,-0.0168016,0.007473985,0.040115975,0.038356178,-0.20901348,-0.004249227,-0.008074559,0.20444688,0.06849599,-0.02719382,0.0076551107,-0.03339333,-0.0061710747,0.09346847,0.17566575,-0.11066821,0.006012954,0.18364727,-0.014938754,0.015751388,0.1694167,-0.015066964,-0.05742338,-0.10512622,-0.1066982,0.16577993,-0.08549452,-0.26932612,-0.22492105,0.086528406,-0.008432492,-0.2322169,0.027817434,0.10310816,0.09980586,0.1670294,-0.050459933,0.02364006,-0.09371381,-0.0008342484,-0.18074113,0.021184484,-0.054323763,-0.033546176,-0.015250747,0.019608723,0.067699626,-0.043664396,0.16033843,0.021572901,0.105669975,-0.0016965793,-0.04803701,0.12270754,-0.08248213,-0.025208417,0.013855197,-0.13653575,0.00763479
5,-0.06488129,0.00058730505,0.1630718,-0.025714349,-0.05798731,-0.112361334,-0.014153289,0.06992952,-0.045959264,0.048183046,0.32143432,0.057081126,-0.12109783,0.019153563,-0.17636637,-0.09988775,-0.029828293,0.056045756,-0.19655685,-0.010903924,0.10557177,-0.0101453895,0.14959884,-0.008490436,-0.053035364,0.08198072,-0.20929416,0.034175817,-0.14599842,-0.069308855,-0.2114407,0.031664543,0.0025186543,-0.046701565,0.09705471,-0.0008380538,0.19807726,-0.031085484,0.14837995,-0.0020899645,-0.094392195,0.17885654,-0.18366341,-0.15317,0.030561976,0.001279728,-0.026692826,0.053949997,-0.008252324,0.11028847,0.046396475,0.09221306,0.013222029,-0.0139162345,0.18357031,0.055178635,0.18403251,-0.1269269,0.0062059304,0.15113921,0.02995436,-0.09911537,-0.037660047,0.026258608,0.009746869,0.03887868,0.19108577,0.15108344,-0.05100988,-0.016503708,0.0036868688,0.04703515,0.043120686,-0.21440618,0.00115903,-0.016474415,0.21703035,0.066787414,-0.0385148,-0.0066626943,-0.027603686,-0.0012194823,0.091892995,0.17375807,-0.122186475,0.020073297,0.18256693,-0.003946557,0.0029755514,0.18448517,-0.016843306,-0.05577979,-0.10812265,-0.11452229,0.16519818,-0.0912755,-0.2832936,-0.23523456,0.07786481,-0.009071417,-0.23449087,0.017676614,0.10969239,0.10815313,0.17127568,-0.06311628,0.018792247,-0.09390939,0.0067196996,-0.18516637,0.007276193,-0.060452133,-0.027001774,-0.02245262,0.017764008,0.08077176,-0.055395283,0.17083912,0.017404284,0.10488819,0.0025843985,-0.05508589,0.13033745,-0.078372285,-0.020311603,0.027298039,-0.14342634,0.021976577
6,-0.06864344,-0.0012491028,0.15448675,-0.022230618,-0.055085506,-0.11813291,-0.011704076,0.07489243,-0.036527433,0.044574182,0.31442952,0.05562133,-0.11781579,0.015038448,-0.17072071,-0.08836396,-0.02623963,0.06002811,-0.17884825,0.004395218,0.10996776,-0.0076810042,0.14232929,-0.012294777,-0.055951435,0.08180254,-0.2008201,0.034593154,-0.1346134,-0.06803644,-0.20213965,0.023354813,-0.004638597,-0.040116142,0.09203182,0.012297054,0.19715646,-0.029403705,0.1553725,-0.010902713,-0.09687835,0.18177186,-0.16744734,-0.1539558,0.03904816,0.0038794593,-0.025266344,0.051466215,-0.008680709,0.101963215,0.044037387,0.08365933,0.016608408,-0.0034719605,0.18725228,0.047734823,0.1743011,-0.11900251,0.0049010827,0.13131195,0.027221734,-0.1017315,-0.036169022,0.016488086,0.015555192,0.044185013,0.18242984,0.15296955,-0.046337046,-0.0077374605,0.007491914,0.036976833,0.035129953,-0.20123464,-0.0016638649,-0.016029805,0.20377068,0.063005686,-0.032290336,0.005619154,-0.030817883,-0.008101111,0.08772839,0.17355055,-0.110997766,0.010559846,0.18339942,-0.010181321,0.01172005,0.17427658,-0.009351247,-0.061848942,-0.111652456,-0.11002648,0.17116551,-0.08882456,-0.2779998,-0.22578688,0.07826054,-0.005479537,-0.23930691,0.023155525,0.10105892,0.100912996,0.16414107,-0.049200717,0.01811757,-0.09444612,-0.005485238,-0.18751654,0.006673827,-0.05713028,-0.033189397,-0.024547363,0.028091572,0.07243571,-0.04223421,0.1642569,0.01810531,0.09137548,-0.0049117934,-0.046153728,0.1213521,-0.08016457,-0.020194076,0.017292755,-0.12527223,0.021279799
8,-0.06889371,0.009712398,0.16229519,-0.02621884,-0.065953515,-0.12621686,-0.013502339,0.08435996,-0.04641525,0.044805724,0.32001984,0.068922296,-0.11884198,0.014045581,-0.16932574,-0.09643732,-0.028256921,0.0645521,-0.19269477,0.0013033273,0.10983009,-0.015222059,0.15093584,-0.015237484,-0.048708163,0.080963805,-0.20941044,0.035731614,-0.1321023,-0.071299665,-0.2182609,0.035184223,0.0028297398,-0.05476669,0.098462395,0.009238929,0.20080598,-0.026988357,0.14444406,-0.0043125194,-0.09465966,0.18846035,-0.17796993,-0.15206076,0.037184186,0.011453931,-0.037877906,0.051742725,-0.0030753335,0.112642296,0.046171926,0.096642524,0.019207431,-0.006705446,0.18859355,0.06053794,0.17631353,-0.11785553,0.0113876695,0.1395206,0.022900077,-0.09851192,-0.04007022,0.020640913,0.009027433,0.045050018,0.1957268,0.15386972,-0.05147351,-0.016658287,0.0011344093,0.039348718,0.040872477,-0.2165438,0.002451645,-0.011956103,0.20987292,0.059094753,-0.032245535,-0.0045270696,-0.026188815,-0.008548781,0.09690179,0.18146022,-0.11235385,0.012533984,0.18590102,-0.0037841387,0.010990764,0.174491,-0.019909352,-0.057831004,-0.102683425,-0.105605885,0.16139138,-0.08226122,-0.27661717,-0.22868659,0.09195782,-0.015498037,-0.24849688,0.027295973,0.11897364,0.10779396,0.1727249,-0.05924552,0.030492257,-0.100013256,-0.006510533,-0.19236901,0.010798582,-0.054390334,-0.03780436,-0.024756873,0.029184919,0.07130881,-0.039861407,0.16525054,0.020384867,0.10509486,-0.0009703576,-0.054276634,0.13411766,-0.092367925,-0.024605382,0.019646086,-0.13147657,0.012232333
9,-0.072681166,0.009677767,0.15523258,-0.021732178,-0.05452196,-0.115175135,-0.011737704,0.0780424,-0.033838306,0.054332137,0.32051745,0.06565223,-0.110355794,0.01587435,-0.1728441,-0.09093791,-0.03002808,0.06053692,-0.19434184,0.0017193132,0.100687005,-0.011529405,0.14154612,-0.011788893,-0.05579404,0.07721481,-0.20585416,0.03727127,-0.1445939,-0.062288783,-0.20419037,0.026838029,0.0010539048,-0.05065112,0.09556863,0.0058986964,0.18525366,-0.03734623,0.14947371,-0.0042546354,-0.10647396,0.18387637,-0.18168166,-0.15854484,0.03247722,0.0037642757,-0.02997827,0.06485705,-0.006944288,0.11540549,0.04761084,0.09802462,0.018813439,-0.019052524,0.17852019,0.058747765,0.18069749,-0.11358482,0.011371026,0.14981072,0.0146650635,-0.09180146,-0.04737565,0.020102732,0.018560931,0.041604195,0.19093715,0.15226512,-0.0478213,-0.0065516005,-0.0011115714,0.047320787,0.04608977,-0.2129496,0.004616102,-0.024755178,0.2176505,0.0712064,-0.033425577,0.0018987561,-0.0259361,-0.0108120255,0.087985404,0.18148652,-0.118207574,0.0126815885,0.18534115,-0.005664071,0.0050557824,0.17395389,-0.0075731273,-0.061243072,-0.10742215,-0.11232757,0.16104415,-0.0956855,-0.27763018,-0.23670115,0.08380531,-0.017593501,-0.24625859,0.012115226,0.10480703,0.10891837,0.16373597,-0.05898338,0.021365352,-0.09525452,-0.0008897991,-0.18260232,0.012544644,-0.058856905,-0.033824887,-0.016245946,0.016869802,0.06931288,-0.054055203,0.16453043,0.017873721,0.10238905,-0.005360862,-0.055396993,0.13980262,-0.0844689,-0.022863075,0.02876718,-0.13215426,0.0109426975
10,-0.06476129,0.010464661,0.1514648,-0.019509958,-0.061138105,-0.114751615,-0.0091347275,0.07465121,-0.040884838,0.04952135,0.31890196,0.061490823,-0.11612694,0.020537712,-0.16267651,-0.08619362,-0.03427636,0.06535363,-0.19027358,0.00264673,0.10568759,-0.0023646376,0.14571303,-0.0058875983,-0.054257162,0.083290264,-0.20444936,0.03382552,-0.13923226,-0.056936927,-0.21406597,0.027557801,0.00796872,-0.05064139,0.086711995,-0.00076582615,0.20044482,-0.028230637,0.15185086,-0.011037454,-0.10350177,0.18549366,-0.17093286,-0.15665828,0.027292246,0.004862122,-0.039170813,0.05341364,-0.005427431,0.10561122,0.05606887,0.08311701,0.018350918,-0.0079190275,0.1814859,0.059737172,0.18198621,-0.12433094,0.0020020811,0.13820125,0.016845167,-0.097649805,-0.046636228,0.012782548,0.012657872,0.039245747,0.18941242,0.14940345,-0.04802145,-0.012011924,0.0028571065,0.053047452,0.03824421,-0.20410945,-0.0061153234,-0.010166822,0.21068725,0.07270772,-0.040343747,0.0010904074,-0.027499722,-0.0040226094,0.08709682,0.17062399,-0.118672974,0.008403274,0.18556131,-0.007847235,0.007090993,0.18214022,-0.01608283,-0.058904003,-0.11357787,-0.11515739,0.17236643,-0.09272594,-0.27879447,-0.22574733,0.09031444,-0.016180426,-0.23835824,0.014465352,0.11259412,0.10095467,0.15993404,-0.05691652,0.030603057,-0.08469664,-0.008669423,-0.18824169,0.020855501,-0.056939237,-0.03767445,-0.015483893,0.028635737,0.07278991,-0.053053338,0.16640124,0.021401068,0.10492005,0.00072711526,-0.056769833,0.1321675,-0.086155474,-0.017533297,0.013766458,-0.14179906,0.014268018
