Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
8,-0.054203663,0.009865903,0.02520663,0.11048376,-0.13249965,-0.16546896,0.06938361,0.121990554,-0.0544095,0.040927906,0.2352967,-0.042097863,-0.023945155,-0.036267806,-0.06174015,-0.04724353,-0.0015849712,0.07722334,-0.1565676,-0.04472771,0.115516156,0.12398567,0.091028415,0.041479614,-0.019374833,0.00946073,-0.12822194,0.019637005,0.012726423,-0.04716496,-0.29707947,0.028562464,-0.027040748,-0.10222245,-0.005985309,0.10124006,0.28319442,0.0017729024,0.21913292,-0.08274357,-0.046643455,0.12865548,-0.019978743,-0.09219368,0.017557688,0.06451239,-0.17830178,-0.026217792,0.08107732,0.061343513,0.061294593,-0.008350704,0.06827767,0.026897585,0.21137564,-0.005500589,0.10473939,-0.14399083,-0.085611396,0.046318527,0.026277767,-0.09494881,-0.041562,-0.02420496,0.035520796,-0.03466806,0.09510481,0.12912416,-0.0007992416,-0.054245517,0.08368009,0.10568753,-0.15345499,-0.08905236,-0.031244416,-0.044498593,0.10064661,0.038192622,0.038681597,0.1371157,-0.028517177,-0.022784656,0.09953901,0.19603685,-0.0070457133,0.03724539,0.2122951,-0.0014067934,0.12643586,0.13767463,0.05144467,-0.060219117,-0.073945686,0.010603294,0.25839627,-0.002769757,-0.28589636,-0.19056323,0.046617102,0.042058304,-0.17488688,0.09033426,0.10190452,0.09269551,0.12560382,-0.06378486,0.11108252,-0.05264841,-0.05547319,-0.16214696,0.09717777,-0.05451857,-0.016516171,0.08492892,0.08024135,0.06329972,0.038074397,0.21710789,0.027195942,0.061630715,0.03053329,-0.011399808,0.06428937,-0.08376083,0.06802002,-0.09458305,-0.06442071,0.026844658
19,-0.058439355,0.018996537,0.036414966,0.10834633,-0.13784857,-0.17972973,0.07040702,0.1268565,-0.043846004,0.05099075,0.25686607,-0.035088446,-0.011916947,-0.052187305,-0.073239274,-0.04792758,-0.010739415,0.08815513,-0.16005196,-0.042035818,0.12202818,0.13426611,0.10259202,0.033789057,-0.02721567,0.019565633,-0.13930954,0.025645154,0.02699573,-0.04160799,-0.317209,0.038153097,-0.04568952,-0.10224951,-0.0074683498,0.10752686,0.3064621,0.012935367,0.24692586,-0.08972426,-0.039917327,0.14101423,-0.018044775,-0.105337925,0.024633037,0.07859299,-0.18574665,-0.041744944,0.07517336,0.056743618,0.07621378,-0.012359818,0.067176536,0.03379442,0.22554386,-0.007203231,0.11468315,-0.14989513,-0.09175056,0.03206148,0.02949313,-0.109953396,-0.039532214,-0.023355331,0.04527992,-0.045175478,0.103604674,0.13698398,0.005586944,-0.06230402,0.07670473,0.11125569,-0.16647802,-0.085223965,-0.042445775,-0.051554594,0.11045081,0.048848767,0.04177501,0.15629165,-0.03740465,-0.021804705,0.10103766,0.2056418,0.0036296654,0.042429637,0.23011638,-0.0027373265,0.14201379,0.1533534,0.044908658,-0.06789057,-0.08714746,0.00824849,0.26745713,-0.015486402,-0.2963725,-0.20626797,0.059215374,0.043277252,-0.1939417,0.09803611,0.11334593,0.091908604,0.12147261,-0.06914687,0.11234726,-0.065471575,-0.060888313,-0.16811544,0.10514567,-0.054371335,-0.02042901,0.08917734,0.08495378,0.06942853,0.03862206,0.23326764,0.033407062,0.06366359,0.026841108,-0.012608198,0.06665625,-0.08615534,0.06171889,-0.11432082,-0.07463314,0.019537862
2,-0.062827505,0.005381097,0.017899487,0.10381913,-0.13304737,-0.17819203,0.07596632,0.12337639,-0.061376616,0.05718309,0.25526556,-0.033526827,-0.027194532,-0.039576147,-0.05741258,-0.044541854,0.00087766844,0.08751133,-0.156713,-0.03066412,0.12443468,0.13140061,0.085571796,0.04391951,-0.022918465,0.0047648866,-0.14375801,0.014239674,0.022224626,-0.05326154,-0.3128863,0.022799136,-0.02928791,-0.10311216,-0.0064040404,0.11700552,0.30246767,0.0029963437,0.24070941,-0.080790356,-0.034833312,0.13597994,-0.006481889,-0.099810824,0.015648015,0.07869634,-0.18570763,-0.038246807,0.08814463,0.055188306,0.07501906,-0.003999921,0.082246505,0.020251045,0.22611149,0.0033086715,0.10605139,-0.1507935,-0.07717806,0.039911237,0.039280936,-0.10608943,-0.04957168,-0.0121879745,0.041433353,-0.04125961,0.10819877,0.14112921,-0.0036867508,-0.0585252,0.08949809,0.10403063,-0.15993829,-0.0885022,-0.037711877,-0.051507875,0.09202933,0.040895484,0.049530976,0.16557156,-0.023287343,-0.033342607,0.09373451,0.21618208,0.0020555079,0.04122181,0.22723423,-0.0034324022,0.14612147,0.14187236,0.05306331,-0.06561655,-0.086484626,0.011191945,0.2704963,-0.0061340313,-0.30360812,-0.20412987,0.044899765,0.039234076,-0.18118022,0.10315186,0.10922302,0.088538334,0.12425864,-0.053534668,0.12510008,-0.063246965,-0.055624727,-0.17400064,0.105149046,-0.042506445,-0.016572768,0.075125135,0.08492631,0.05362474,0.03498479,0.23126648,0.028466174,0.062075496,0.021878356,-0.0012264294,0.053178284,-0.08094078,0.057254437,-0.10016706,-0.05976551,0.024623737
14,-0.056236573,0.0091504585,0.032002762,0.10928213,-0.13324115,-0.17373793,0.058667265,0.11734673,-0.05102689,0.041340135,0.2432891,-0.03987566,-0.01674332,-0.049633976,-0.062468417,-0.05176655,-0.010633801,0.07870051,-0.15844092,-0.041803546,0.1146516,0.12705776,0.092216685,0.042950843,-0.026061833,0.02188124,-0.13220936,0.020834448,0.014454139,-0.04637634,-0.30200502,0.026772037,-0.0381324,-0.09588679,-0.000929496,0.10278601,0.28705114,0.0025032025,0.23226264,-0.07500726,-0.043683253,0.12956864,-0.015820036,-0.08814887,0.015331457,0.0688056,-0.1713189,-0.033404257,0.07866082,0.050252143,0.07317935,-0.0141990185,0.07068803,0.033424463,0.20869747,-0.00025608693,0.1053124,-0.14721642,-0.092405275,0.04619885,0.032733686,-0.10272307,-0.03505929,-0.017493285,0.04160101,-0.040242612,0.10216723,0.13067043,0.00812359,-0.06176165,0.08046639,0.09477968,-0.16286084,-0.09133967,-0.036096375,-0.048606932,0.09946227,0.037095293,0.04444731,0.1471249,-0.032681253,-0.025847118,0.10738706,0.20211726,-0.0077278563,0.043220267,0.20791766,0.0049473816,0.1290614,0.13780804,0.049984537,-0.056016903,-0.07754237,0.017574644,0.2608127,-0.013071571,-0.29160398,-0.195983,0.052697193,0.03566935,-0.18247941,0.085821204,0.1080848,0.09459091,0.11666884,-0.0656341,0.1156825,-0.064854756,-0.052889757,-0.16482635,0.10044361,-0.055760644,-0.009901796,0.08603419,0.08113877,0.06109152,0.028437851,0.2175374,0.03127423,0.057811134,0.022705771,-0.0113516385,0.06321191,-0.07616131,0.05865075,-0.10874961,-0.06666024,0.019952789
4,-0.06619239,0.0038277577,0.021868555,0.102796115,-0.13939609,-0.17766604,0.068770364,0.12335658,-0.062442657,0.046163432,0.252231,-0.034061052,-0.02627969,-0.048100162,-0.05915491,-0.05668211,0.0006408174,0.08845912,-0.1504514,-0.045412034,0.112759955,0.12078805,0.08928216,0.046845302,-0.019338101,0.0142598795,-0.13178562,0.014390169,0.0283375,-0.0537656,-0.31327668,0.030172944,-0.03869804,-0.10570846,-0.0034651186,0.11720446,0.2946949,0.0062399167,0.23390335,-0.09256573,-0.03241116,0.14088948,-0.020380529,-0.0917535,0.029865041,0.06558866,-0.190676,-0.042091887,0.09020346,0.058697395,0.077486046,-0.016754566,0.078394055,0.030246994,0.22215371,-0.0033281108,0.0978714,-0.15265362,-0.083462656,0.044468716,0.03703975,-0.09832474,-0.041442767,-0.014641049,0.03155846,-0.036268674,0.0994745,0.13759395,0.007438193,-0.06561193,0.088268556,0.09495633,-0.1626437,-0.09513562,-0.040259052,-0.040782005,0.09931484,0.040286902,0.051527184,0.16059844,-0.03676814,-0.028917711,0.10833213,0.21001072,-0.00057211675,0.030926887,0.22522105,-0.0038737447,0.14593875,0.13573661,0.050804064,-0.06395978,-0.08158726,0.014326492,0.27018815,-0.0038033351,-0.29673454,-0.19652544,0.054038677,0.042362552,-0.18258004,0.10262998,0.103010915,0.09248906,0.13426238,-0.055734638,0.11850456,-0.068283565,-0.057463996,-0.17056367,0.11073714,-0.04859802,-0.013275458,0.084451854,0.08106302,0.05707192,0.040112883,0.22270332,0.034763705,0.070725985,0.027961863,-0.0037229809,0.056592632,-0.08353186,0.059261005,-0.11018832,-0.06520424,0.018172158
18,-0.050248876,0.003391486,0.031923827,0.100838855,-0.13128808,-0.16416882,0.059734605,0.111715525,-0.05680991,0.042847827,0.24057026,-0.046591435,-0.029874556,-0.040008765,-0.06619462,-0.05550709,-0.00694166,0.07588095,-0.16159257,-0.046725556,0.11761836,0.1233976,0.097521715,0.046035085,-0.02553896,0.019494295,-0.13693355,0.013756775,0.014068362,-0.053799,-0.30764365,0.032233134,-0.034891438,-0.09734692,-0.00021688324,0.10287991,0.2960689,0.010831533,0.23007539,-0.0768592,-0.037678264,0.1279639,-0.021477029,-0.09161017,0.018763825,0.06633811,-0.1716745,-0.039650854,0.07621691,0.05668663,0.066367894,-0.008992591,0.07220636,0.029607227,0.21386267,0.0017374603,0.11007741,-0.15069401,-0.08763019,0.046860028,0.038471553,-0.10224807,-0.03236719,-0.008774636,0.03574432,-0.03714659,0.10448042,0.12752555,-0.001253613,-0.063931055,0.08433319,0.1018501,-0.15539819,-0.0900246,-0.0367408,-0.042946454,0.099395335,0.043078154,0.038485885,0.14412422,-0.028766556,-0.020683732,0.10361277,0.19402741,-0.0098912,0.04300519,0.21245052,0.0023319835,0.12798318,0.14440328,0.04404476,-0.05906147,-0.080218166,0.006608388,0.2605947,-0.007265165,-0.29784492,-0.19679222,0.04446348,0.04042654,-0.17268966,0.0925183,0.103861995,0.09574244,0.12976113,-0.06467561,0.11072026,-0.06347214,-0.048835374,-0.16564912,0.0935121,-0.052080084,-0.007888861,0.07786301,0.07640547,0.06547927,0.027781023,0.22293615,0.03206551,0.07060544,0.033846106,-0.011138992,0.05519964,-0.072456434,0.06481999,-0.09955677,-0.072308734,0.029965445
9,-0.059201848,0.006945728,0.029711433,0.10951639,-0.13265085,-0.17848949,0.06581554,0.12681285,-0.045792505,0.04318967,0.25071657,-0.045355756,-0.023613837,-0.048254415,-0.06936014,-0.047272805,-0.0028922558,0.0814685,-0.15357338,-0.03278876,0.12417566,0.12796763,0.094618596,0.03675443,-0.030134117,0.019151155,-0.13597824,0.018738607,0.02192711,-0.05218231,-0.30672482,0.028949898,-0.04477071,-0.09558914,-0.0029876893,0.11812939,0.30445403,0.011647565,0.24426545,-0.08828234,-0.04465153,0.1374339,-0.010868038,-0.100344546,0.029107748,0.07095478,-0.17590983,-0.0375904,0.07732653,0.056858793,0.06571679,-0.0117270155,0.075435735,0.038490724,0.22808704,-0.0081187235,0.10996695,-0.14628631,-0.08977298,0.0316825,0.032604933,-0.11039799,-0.035066705,-0.023682615,0.04537987,-0.03210954,0.10248321,0.13788542,0.00045393966,-0.055267084,0.087168686,0.09793161,-0.1651774,-0.08415189,-0.036921687,-0.049040515,0.09956272,0.04032888,0.045548357,0.15818952,-0.03475155,-0.029422387,0.10186814,0.20551671,-0.0007101423,0.037284475,0.22614165,-0.0017225457,0.14050154,0.14292149,0.053438984,-0.06876935,-0.08610602,0.00941789,0.2726091,-0.0070280284,-0.30345923,-0.20040356,0.04878688,0.04497442,-0.19232234,0.098978706,0.102069415,0.09449411,0.12980677,-0.058346875,0.11161586,-0.068350166,-0.06329252,-0.17343396,0.09569743,-0.05123952,-0.016153073,0.079713985,0.08881115,0.06206173,0.041393384,0.22715922,0.03180931,0.059030734,0.026457531,-0.005994378,0.058059823,-0.082912564,0.066631116,-0.10836547,-0.056376465,0.030133208
13,-0.05214912,0.01849016,0.033931054,0.09825611,-0.13317725,-0.17046651,0.057095397,0.12416632,-0.047767736,0.036167156,0.22900382,-0.033868194,-0.019367829,-0.04749108,-0.060141135,-0.049736653,-0.008852836,0.07834774,-0.1533485,-0.033950657,0.11440346,0.11303166,0.09587157,0.031782705,-0.02361531,0.020080738,-0.12964198,0.01882519,0.028225258,-0.0480312,-0.30013984,0.03851528,-0.04034875,-0.10142973,0.0022951555,0.1073828,0.28422895,0.017135639,0.21720761,-0.077307664,-0.03871664,0.13198815,-0.015512738,-0.08743192,0.02643715,0.073746175,-0.1744177,-0.03939552,0.07545482,0.057031617,0.06349099,-0.004879759,0.07145427,0.03669686,0.20950554,0.0033867403,0.101431794,-0.13145354,-0.08182007,0.029941276,0.02418297,-0.09931107,-0.032290865,-0.019089874,0.037128713,-0.029596325,0.10328516,0.12400023,-0.00096324447,-0.061127003,0.07400119,0.09122752,-0.15358554,-0.086437985,-0.032287408,-0.04031067,0.094543695,0.03298236,0.04339998,0.13814154,-0.028155597,-0.026924144,0.10484802,0.19239765,0.0011090895,0.034329265,0.2077135,0.0054893447,0.13039075,0.12862007,0.039948966,-0.059303597,-0.07019089,0.016040355,0.2424881,-0.0005772123,-0.27633372,-0.1829282,0.058006376,0.032087274,-0.18395975,0.09544119,0.109237686,0.09400198,0.124574386,-0.062671155,0.11468315,-0.07005828,-0.061883368,-0.16248366,0.09310878,-0.04593635,-0.018499125,0.07583849,0.085312985,0.057760037,0.04215202,0.20855215,0.03484906,0.065577775,0.029965177,-0.011615825,0.06329881,-0.084242284,0.059165496,-0.10446119,-0.05681535,0.017211199
3,-0.06835811,0.015490299,0.026789555,0.11345978,-0.14167131,-0.18329744,0.069996454,0.13235067,-0.05154586,0.055066634,0.26939556,-0.038395684,-0.022459682,-0.049335096,-0.07035397,-0.053446807,-0.0058426005,0.08818186,-0.17357558,-0.03743638,0.11901479,0.13084117,0.09676899,0.044914603,-0.031273097,0.017115239,-0.1475045,0.017489221,0.017050128,-0.051296327,-0.3297449,0.032874104,-0.04357159,-0.11416332,0.00057394477,0.12245138,0.3134507,0.0065546175,0.25440574,-0.09081674,-0.052604716,0.14969914,-0.02364356,-0.10810094,0.027366582,0.07387088,-0.19698896,-0.03243987,0.086291656,0.07110644,0.07754922,-0.0031710032,0.08645018,0.025494507,0.23182489,0.0038662062,0.1180859,-0.1514128,-0.087686226,0.05053769,0.02453822,-0.105789356,-0.047861286,-0.01735368,0.046594996,-0.03634193,0.116038606,0.14489229,0.0005799932,-0.061376307,0.087139904,0.111042835,-0.16707708,-0.10042994,-0.036922857,-0.055068355,0.11497625,0.052123055,0.049445447,0.16988459,-0.03252156,-0.03406048,0.11051657,0.22587508,-0.007647096,0.036248676,0.24275687,0.0023074364,0.14753696,0.14873187,0.058041673,-0.07301483,-0.08932482,0.007980594,0.28352004,-0.012536518,-0.32339013,-0.21889542,0.057607975,0.03554377,-0.20646758,0.096937954,0.109761074,0.1081646,0.14082013,-0.06646592,0.12634486,-0.074099205,-0.063951306,-0.18198745,0.112905025,-0.053669393,-0.015909478,0.0911957,0.08388524,0.0600895,0.033049982,0.24050681,0.036470458,0.07814266,0.030670406,-0.011604612,0.07380521,-0.08957206,0.067762665,-0.1090649,-0.06758256,0.01964679
1,-0.0545145,0.013564949,0.020382,0.11334873,-0.14232868,-0.17630826,0.06932135,0.12561285,-0.054748822,0.0483688,0.25631988,-0.04527983,-0.028094558,-0.039693244,-0.058263622,-0.04492358,-0.012263083,0.08733982,-0.16957667,-0.03565733,0.12503469,0.1370955,0.09819703,0.05179277,-0.029190145,0.021060467,-0.14222819,0.013597422,0.020963585,-0.044346277,-0.33018497,0.02966948,-0.031430066,-0.10989458,-0.009477948,0.11165113,0.31717908,0.012446384,0.24879274,-0.090471916,-0.052068442,0.14340328,-0.010871296,-0.10330679,0.016282288,0.07139964,-0.19702728,-0.039691895,0.08583832,0.057946544,0.08100345,-0.017039493,0.083578035,0.03399418,0.22637527,0.007236259,0.11990125,-0.15866902,-0.09617625,0.039120056,0.025322996,-0.107949816,-0.047630735,-0.024426695,0.041935183,-0.03697291,0.112649076,0.13644126,-0.0014946632,-0.062036294,0.090186276,0.11556257,-0.1702317,-0.08725298,-0.044155013,-0.04280158,0.10195663,0.051785056,0.042154744,0.1627119,-0.030424979,-0.029033374,0.10538956,0.20746905,-0.009571411,0.03382897,0.23207502,0.00061972183,0.14251788,0.1523554,0.051697988,-0.06681932,-0.090403885,0.0056038448,0.28600657,-0.010350721,-0.31692162,-0.20356305,0.0576332,0.0358697,-0.19025277,0.096412085,0.11079721,0.09689978,0.1312669,-0.06338046,0.13122053,-0.06121394,-0.06871116,-0.18033186,0.1148844,-0.052124776,-0.018699782,0.08994467,0.09410739,0.06163566,0.030046923,0.23625733,0.03895723,0.07546257,0.03498238,-0.014435922,0.06313148,-0.08526379,0.07222228,-0.116312295,-0.07469085,0.023926737
