Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
3,-0.013516595,0.003991297,0.032094922,0.026452297,-0.038774602,-0.066261746,0.073337376,0.061831333,-0.034309756,0.025973808,0.09039672,0.033287887,-0.027797155,0.037863474,-0.036833677,0.006258892,0.0221812,0.03196847,-0.041307747,-0.028490858,0.07621503,0.04519784,0.047830284,-0.019894818,0.03867642,-0.038120978,-0.034922406,0.05243859,-0.014651602,-0.024259826,-0.059069138,-0.009961817,0.05877762,-0.031967826,-0.039660208,-0.0047156895,0.084294915,-0.03280534,0.046412237,-0.023105202,-0.0147699,0.04623526,-0.030636754,-0.069809556,-0.013754414,0.04575572,-0.045060173,0.029654354,0.024870932,0.031171737,-0.022992052,0.038618468,-0.02654883,-0.010655455,0.090584725,-0.025507795,0.04123828,-0.0635589,0.008505208,0.019794293,0.027397644,-0.028078945,-0.047144193,-0.023869617,0.0027770472,-0.01363479,0.01976916,0.06890531,-0.034056526,0.014755212,0.026495103,0.07048777,-0.0010914631,-0.04172632,0.009133764,-0.013009846,0.03695395,0.0072125047,-0.0109020565,-0.012464608,0.004883618,0.011559197,-0.01308818,0.06341877,0.003455145,0.029655239,0.073571555,-0.051284876,0.020209692,0.07220867,-0.0029075665,-0.019887367,-0.0090917135,-0.019006122,0.05784472,0.006594345,-0.06097933,-0.083357066,0.005962474,0.04831448,-0.057705913,0.06164737,0.06114959,-0.0013137491,0.02345434,-0.023941303,0.009779417,0.025658535,-0.0023915165,-0.045096043,-0.0012800964,-0.021670185,-0.053030673,0.01163671,0.035463437,0.044193674,0.04366646,0.08631206,-0.024822326,-0.025754744,-0.01577826,-0.0044585774,0.0311279,-0.05426493,0.0020390176,0.016636651,-0.035993464,0.017930092
2,-0.010337182,0.008012904,0.02720431,0.009700875,-0.02195391,-0.045987304,0.049677063,0.039623737,-0.015157558,0.024656303,0.06541113,0.031012371,-0.0101585975,0.016678676,-0.029914014,0.0049543073,0.01108899,0.027647564,-0.018949753,-0.0156247085,0.04929496,0.029561998,0.035319403,-0.021655101,0.022817401,-0.02138096,-0.02407314,0.039447684,0.001304282,-0.009166013,-0.03684701,-7.434476e-05,0.028100915,-0.015300345,-0.029547917,-0.006286931,0.056074426,-0.014868732,0.037906177,-0.01787069,0.0010647755,0.034206126,-0.019204112,-0.052327648,-0.004974952,0.036624286,-0.027272152,0.009666419,0.008579587,0.014305929,-0.0071660057,0.020978428,-0.02345826,-0.004621195,0.061184604,-0.0202,0.026687583,-0.04139778,0.007720739,0.0004947473,0.021706117,-0.023159565,-0.02906465,-0.013442373,0.0044744504,-0.01698407,0.011767509,0.046190426,-0.017447647,0.0069251466,0.0074773403,0.047251858,0.00010991191,-0.021050636,-0.0016074387,-0.010290692,0.027413767,0.0112846065,-0.008989246,-0.0016845575,-0.0029230984,0.011380565,-0.015561881,0.03693153,0.012924795,0.019938905,0.05297263,-0.03731759,0.019614045,0.05362657,-0.009682675,-0.017812634,-0.013763177,-0.017006045,0.031259794,-0.0051001236,-0.030402115,-0.05700152,0.010383529,0.033782955,-0.040036242,0.04328428,0.043349512,-0.009963585,0.0060251425,-0.015027783,-0.00088281976,0.012989308,-0.00043682015,-0.024794051,0.0005101323,-0.011013949,-0.037691806,0.0055317236,0.021672176,0.031761855,0.029353786,0.05850158,-0.013746423,-0.019446626,-0.015544409,-0.0014555496,0.017903255,-0.03387513,-0.007939225,0.003488762,-0.029274473,0.0050862874
1,-0.014202264,0.0007142875,0.02275534,0.015654948,-0.027193822,-0.061949875,0.072782345,0.05438667,-0.03462343,0.03563019,0.08833519,0.03814838,-0.028322281,0.03579318,-0.02937737,0.01142544,0.022407314,0.032131474,-0.035821628,-0.014038555,0.07574491,0.04293686,0.039414436,-0.02035992,0.03355187,-0.0406644,-0.039497323,0.046671733,-0.0070194635,-0.024574699,-0.055173464,-0.014188478,0.055625934,-0.02512052,-0.040364806,0.0010305307,0.08276678,-0.030127667,0.051482335,-0.01492421,-0.0020535432,0.041721713,-0.016867734,-0.07015672,-0.019358134,0.05206764,-0.038003013,0.019517798,0.023461083,0.019864978,-0.0136610735,0.03913398,-0.018392261,-0.016534137,0.08876424,-0.018051889,0.039625175,-0.061318796,0.017466968,0.0098195085,0.034690365,-0.03183375,-0.04871917,-0.012089014,0.0052462933,-0.017209833,0.027014466,0.06999051,-0.03814538,0.014372522,0.02573989,0.065145254,0.0016154102,-0.032901905,0.005668165,-0.01605758,0.02503181,0.0063919746,-0.0057221446,0.0015391764,0.012073438,0.0047697616,-0.024294112,0.06341251,0.01084014,0.0313388,0.071871646,-0.0485096,0.02786837,0.06748095,-0.0023025277,-0.021520799,-0.014247064,-0.020665811,0.05179309,0.0021287415,-0.05923102,-0.083089866,0.0008026164,0.0421121,-0.048140194,0.06440593,0.059877213,-0.00935756,0.016842987,-0.014795843,0.014100185,0.019277457,0.0031596296,-0.04328163,-0.0014695489,-0.008414624,-0.049221065,-0.0015001309,0.036203623,0.03463738,0.036385845,0.08580525,-0.022818299,-0.02833229,-0.021417849,0.004452026,0.019434266,-0.04356296,-0.0076143434,0.018191732,-0.0282378,0.015705062
