Node,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127,Dimension_128
3,-0.09095416,-0.037715055,0.18031761,-0.05171066,-0.11189757,-0.23729514,0.030495659,0.12993667,-0.10013271,0.047946647,0.352174,0.15541737,-0.09746018,-0.020223672,-0.15353638,-0.1258273,-0.009841913,0.115354486,-0.13296096,-0.08333704,0.15961581,-0.01161795,0.16894776,-0.02560398,0.049586244,0.051764943,-0.15138386,0.10826555,-0.010039055,-0.107218884,-0.23163056,0.010546153,0.028996352,-0.048885044,0.025467,0.023803072,0.19829544,-0.07044856,0.16764049,-0.017988779,0.012767164,0.2041246,-0.18350449,-0.13971356,0.04087693,0.05653709,-0.061850555,0.0042944034,0.055342957,0.04581165,0.057985652,0.048345145,-0.037946697,0.025416363,0.21884447,0.013600636,0.10180136,-0.1966106,0.020657402,0.119141385,0.13435027,-0.0931147,-0.051368564,0.04228021,-0.019252913,-0.004871324,0.1533073,0.20551598,-0.0011286502,-0.055929653,0.022600092,0.0018534211,-0.004153066,-0.24165101,-0.014776979,-0.010983812,0.15177974,0.011838898,0.03996439,0.02204147,-0.07362204,-0.015493926,0.11114433,0.22396676,-0.03421623,0.04799308,0.17639898,-0.07770753,0.07974328,0.16413838,-0.03975978,-0.027312653,-0.055062026,-0.028920744,0.14733128,-0.0731761,-0.21664272,-0.26371828,0.108216725,0.059369028,-0.24881521,0.15148725,0.15913048,0.03702087,0.12319774,-0.0512433,0.019254167,-0.13175721,0.026928958,-0.1646316,0.026125448,-0.064762436,-0.064627156,-0.0010619131,0.05908322,0.08412784,0.03003746,0.18959214,0.01938638,0.01039103,-0.08260677,-0.021636523,0.08336084,-0.091008894,-0.118350476,-0.038886525,-0.14852537,-0.04962879
7,-0.09480264,-0.035100672,0.18968639,-0.06457665,-0.10763066,-0.24383578,0.028199244,0.12888353,-0.09319567,0.0563477,0.3646441,0.16774794,-0.09184815,-0.031958405,-0.16203277,-0.12833151,-0.014746596,0.124009214,-0.1247631,-0.07778531,0.16105594,-0.015235975,0.17485246,-0.03472083,0.04471979,0.05994215,-0.15637828,0.11298391,0.0031515441,-0.10321436,-0.23297915,0.01691125,0.014122045,-0.040511437,0.025296206,0.023760892,0.20171575,-0.063026786,0.18014881,-0.019353705,0.026616521,0.21198447,-0.1838094,-0.14742258,0.04757506,0.063255735,-0.05671879,-0.009282162,0.04690562,0.03674017,0.06990885,0.042523984,-0.042511974,0.030125076,0.22371654,0.012187924,0.102269694,-0.19867514,0.02393599,0.10586782,0.14267586,-0.10128778,-0.04758499,0.048340794,-0.016449634,-0.011806549,0.1569841,0.21007223,0.005058979,-0.060840834,0.012199729,-0.0034907758,-0.00366719,-0.2387272,-0.024326526,-0.012655849,0.15539177,0.017745828,0.04104334,0.032845054,-0.08214086,-0.014281786,0.10685211,0.22279888,-0.023189696,0.048015058,0.18288466,-0.08094222,0.08942055,0.17104793,-0.048268992,-0.032896258,-0.06592053,-0.03389778,0.14236568,-0.08621496,-0.21116583,-0.26959395,0.11684674,0.06064856,-0.25551268,0.1570578,0.16306438,0.02762399,0.11594407,-0.048333075,0.011769441,-0.1433443,0.0289398,-0.16343968,0.027202863,-0.06046995,-0.066239335,-0.0070723062,0.058792625,0.08585712,0.029251842,0.19280571,0.024545223,0.007982145,-0.09095445,-0.018478654,0.07882762,-0.08732846,-0.13313009,-0.049213205,-0.15455052,-0.058397315
8,-0.087964274,-0.039815042,0.16329625,-0.060263578,-0.096097544,-0.22381671,0.02980784,0.118827246,-0.09581303,0.054680467,0.3353808,0.15316272,-0.09588032,-0.020332923,-0.14057611,-0.11441002,-0.007820505,0.110902414,-0.1205964,-0.064445525,0.15436175,-0.0137502095,0.15440862,-0.025953982,0.042761456,0.04677152,-0.14909165,0.098105825,-0.00091079273,-0.104385994,-0.21804601,0.0057447087,0.024637105,-0.04019256,0.023019068,0.030528264,0.1905534,-0.06374947,0.16628411,-0.0114268605,0.024050003,0.1924083,-0.16188905,-0.13590983,0.03606171,0.06052466,-0.05292816,-0.005911753,0.051407427,0.03374522,0.062389247,0.047181774,-0.02813081,0.020088276,0.21048284,0.01892501,0.09608226,-0.18587273,0.02921516,0.10185145,0.13566986,-0.09351689,-0.050686046,0.050560046,-0.016114505,-0.0059472495,0.15350851,0.19890004,-0.006628519,-0.052509896,0.022178648,-0.0035451448,-0.0011038058,-0.22188376,-0.017418476,-0.012509232,0.13284752,0.01047832,0.043344878,0.035065573,-0.06378952,-0.02187584,0.09476564,0.21440741,-0.024696993,0.045990504,0.16924398,-0.07341143,0.08507518,0.15271874,-0.037243214,-0.02948305,-0.058158036,-0.030465515,0.13653502,-0.07285562,-0.2066235,-0.25193712,0.098258555,0.052584857,-0.23041265,0.15044628,0.15009037,0.027391808,0.113753796,-0.0386722,0.021942606,-0.13248594,0.029106513,-0.15739398,0.0234682,-0.04866669,-0.05995577,-0.01516545,0.05925918,0.07135903,0.02479107,0.18178731,0.020567307,0.006985904,-0.08411711,-0.011225537,0.06738025,-0.07810771,-0.12169026,-0.035691325,-0.13285702,-0.048343174
5,-0.1041517,-0.04757515,0.21012793,-0.061520338,-0.12203774,-0.27408472,0.024004646,0.14029819,-0.11074135,0.05437205,0.4048817,0.17635386,-0.104264006,-0.03420514,-0.17482682,-0.14630577,-0.018915648,0.13186772,-0.1492692,-0.08944023,0.182148,-0.011147669,0.18946995,-0.028590735,0.047767106,0.06869916,-0.17702506,0.12341546,-0.01175337,-0.11849292,-0.26230595,0.00826945,0.021953842,-0.043056607,0.034849163,0.025287872,0.22343579,-0.08209197,0.200275,-0.010551324,0.020454701,0.22997896,-0.2004124,-0.1522554,0.04065446,0.06516235,-0.057425294,-0.0021279014,0.05932551,0.035302725,0.078561865,0.04418489,-0.043738555,0.033888023,0.24505788,0.017512565,0.11435662,-0.22651574,0.016839892,0.13346715,0.16211228,-0.11467455,-0.05096593,0.053263728,-0.01655268,-0.01305598,0.17771596,0.23494789,0.009220088,-0.06880788,0.02187069,-0.011410875,-0.013381716,-0.2745836,-0.022163194,-0.017819222,0.17042631,0.00837486,0.049509317,0.033234272,-0.08752618,-0.020061145,0.13046578,0.25689027,-0.037535045,0.060976904,0.19257525,-0.08147975,0.09181448,0.18643843,-0.04397264,-0.026312085,-0.06909885,-0.026472371,0.1696926,-0.09540263,-0.24833226,-0.30174673,0.12392232,0.06343282,-0.2830859,0.16513017,0.18368566,0.0381557,0.12713489,-0.056367867,0.022027072,-0.15887183,0.03673671,-0.18781953,0.030758768,-0.07472447,-0.064431414,-0.003910584,0.06739775,0.09449634,0.023483185,0.21357419,0.02412448,0.0018597213,-0.10442893,-0.021002544,0.089722276,-0.09239018,-0.14529498,-0.05390915,-0.16938064,-0.059661165
6,-0.09142694,-0.045335636,0.16537753,-0.061659418,-0.10429196,-0.22533432,0.022220256,0.11579245,-0.098603696,0.046112977,0.33536327,0.15287444,-0.09663537,-0.026329719,-0.14018139,-0.12531489,-0.009671254,0.11346346,-0.114838794,-0.07854725,0.14464703,-0.020662565,0.15577972,-0.017422797,0.046797566,0.056214813,-0.13891636,0.095848344,0.0032885396,-0.10603533,-0.22011687,0.007663014,0.019700283,-0.0424152,0.025458196,0.031245548,0.18367706,-0.063737124,0.1625091,-0.020920303,0.024678685,0.19705608,-0.17415708,-0.12753788,0.047452908,0.047337595,-0.057691976,-0.009188865,0.055507362,0.035311677,0.066813216,0.035075836,-0.030013375,0.027528154,0.20394075,0.01666973,0.08754259,-0.18987986,0.023053663,0.10988711,0.13611111,-0.08550987,-0.045311358,0.051200185,-0.024371816,-0.0023807604,0.1459236,0.19493166,0.006392793,-0.05931522,0.023658883,-0.013193954,-0.0047938675,-0.2290488,-0.021259924,-0.002997121,0.13603102,0.012904508,0.04727817,0.03453792,-0.07618186,-0.019475238,0.10982202,0.21161248,-0.02976635,0.037044607,0.16552699,-0.07610394,0.08473817,0.14749621,-0.038867354,-0.025569148,-0.05543413,-0.026594456,0.14011526,-0.0723624,-0.20357396,-0.24604475,0.10556689,0.054495007,-0.23101477,0.14967504,0.14252092,0.030283041,0.11976911,-0.037673954,0.018270105,-0.13663244,0.027599333,-0.15519744,0.031175742,-0.054962695,-0.05614343,-0.005233426,0.05400567,0.07112987,0.025168585,0.17340906,0.02618773,0.015610445,-0.08079171,-0.013977287,0.06667355,-0.07771368,-0.12185606,-0.046519678,-0.14064835,-0.055427305
4,-0.08023293,-0.041843522,0.172468,-0.061488688,-0.09574519,-0.2118607,0.017750034,0.10843938,-0.09358443,0.045085084,0.3268784,0.14013806,-0.096609816,-0.021958007,-0.14806044,-0.12401509,-0.012645265,0.10164252,-0.122807056,-0.07706531,0.14614344,-0.018552464,0.1595372,-0.023583334,0.038973853,0.05697601,-0.14621596,0.09398652,-0.008386993,-0.102623574,-0.21394892,0.014643056,0.016903292,-0.035591733,0.030952375,0.020072443,0.18579055,-0.0567921,0.15748745,-0.00983923,0.023942742,0.18475905,-0.17095003,-0.12710977,0.039277196,0.048238263,-0.04458545,-0.007922385,0.043199215,0.03532624,0.058117438,0.041148823,-0.035181407,0.024926683,0.20116341,0.015523351,0.09855163,-0.18525672,0.020527847,0.107776955,0.13520525,-0.09248152,-0.03755884,0.05136899,-0.020353552,-0.0047828145,0.14798115,0.18757693,-0.0031089573,-0.05875901,0.01799294,-0.006492744,-0.00022354306,-0.22220083,-0.01793091,-0.008174269,0.14026693,0.011449628,0.03547318,0.021567376,-0.06987823,-0.012184925,0.10210115,0.19908269,-0.03364818,0.047662776,0.15967827,-0.06604703,0.07359018,0.15604986,-0.043037787,-0.02430738,-0.05634908,-0.0330495,0.13121332,-0.07350164,-0.20302767,-0.24406825,0.095108695,0.054719828,-0.22211239,0.13989255,0.14388408,0.03282998,0.1183034,-0.046419557,0.011136446,-0.13195872,0.033433508,-0.15121296,0.017515603,-0.055944927,-0.049780108,-0.013116909,0.05047683,0.08099046,0.017839842,0.17626132,0.022026585,0.014238578,-0.073690034,-0.018019047,0.0674556,-0.071359344,-0.11497575,-0.035235137,-0.14233124,-0.04183973
1,-0.08708335,-0.041657478,0.17427535,-0.056081574,-0.0974938,-0.22559856,0.020337336,0.12045469,-0.08491298,0.042679083,0.33497554,0.14227194,-0.095968746,-0.025296962,-0.15273924,-0.1176015,-0.010716509,0.10799182,-0.116639905,-0.06561193,0.15654777,-0.015808646,0.16078672,-0.029586645,0.0357866,0.05910112,-0.14619488,0.100018896,-0.0052652345,-0.1038272,-0.21370941,0.0081084315,0.0114531545,-0.032718644,0.029885584,0.031232959,0.19183268,-0.05961272,0.1697602,-0.018063258,0.013785639,0.19604088,-0.16628817,-0.13533637,0.04829705,0.05157432,-0.044840135,-0.0031610487,0.04296468,0.03444481,0.05446951,0.038884114,-0.034363016,0.0346105,0.21295775,0.00888637,0.097527534,-0.1825789,0.018365923,0.09797038,0.1319707,-0.09830721,-0.038830116,0.039765663,-0.012678986,0.0017492572,0.14664936,0.1969889,0.00013565487,-0.04971092,0.020789243,-0.012757212,-0.006499461,-0.22172762,-0.018114008,-0.011308668,0.13969374,0.009559982,0.03988394,0.029632224,-0.07518076,-0.018819753,0.103665374,0.20878235,-0.028401326,0.041189846,0.16822378,-0.07297388,0.08030316,0.15459052,-0.035414506,-0.031932596,-0.06155158,-0.031344235,0.14322434,-0.07514604,-0.20923927,-0.24768442,0.09987833,0.059119653,-0.2414431,0.1456261,0.14190818,0.03203085,0.117599726,-0.03905418,0.009945423,-0.1359653,0.021408068,-0.16083796,0.016125608,-0.0591711,-0.05877303,-0.01241617,0.061252534,0.07849438,0.030295352,0.17806588,0.021988127,0.0025974312,-0.08276254,-0.014104926,0.06908181,-0.07951211,-0.115690194,-0.04254651,-0.1312067,-0.042591006
2,-0.0900354,-0.03404523,0.18530196,-0.06520828,-0.109431535,-0.24103113,0.018013403,0.13121706,-0.09750535,0.045065336,0.34909478,0.16183242,-0.09869379,-0.02977236,-0.15297323,-0.12881577,-0.013793735,0.11696628,-0.12917331,-0.06896317,0.16064464,-0.024669379,0.17221488,-0.033047214,0.044128515,0.061114926,-0.15735649,0.103535675,0.002829161,-0.109768055,-0.23462814,0.018935457,0.017061438,-0.045170408,0.03563901,0.030383186,0.19969933,-0.057885207,0.16547586,-0.011207115,0.022255061,0.20752443,-0.1776348,-0.1355467,0.047592256,0.0616595,-0.056928888,-0.008173912,0.049972985,0.0400376,0.06209001,0.04874556,-0.032376517,0.033981036,0.21906176,0.022352021,0.09912002,-0.1876764,0.025968367,0.10461444,0.13553068,-0.09875569,-0.04270036,0.04777176,-0.019926775,0.0007740461,0.1636197,0.20347996,-0.0026737605,-0.061914835,0.014738212,-0.014906899,-0.0025869585,-0.24055356,-0.01728959,-0.0068467096,0.14498298,0.0048681027,0.043860298,0.024789445,-0.073855296,-0.02109961,0.11455193,0.2213965,-0.026999528,0.044176735,0.17344289,-0.069255576,0.08517491,0.15715575,-0.047868606,-0.028060308,-0.055241406,-0.026096402,0.1359895,-0.072369546,-0.21067633,-0.2559424,0.1166665,0.050763883,-0.25455922,0.15622815,0.16329259,0.03555846,0.12571113,-0.047086637,0.022772465,-0.14807199,0.02221705,-0.1686742,0.021815233,-0.05552146,-0.0639242,-0.015026695,0.06503868,0.077431,0.03285898,0.18265161,0.026497189,0.0137774795,-0.08421026,-0.019865718,0.07867598,-0.090350136,-0.12794143,-0.04520649,-0.14016019,-0.055443674
9,-0.0934533,-0.03374049,0.1717356,-0.061733693,-0.094730705,-0.22294676,0.020121362,0.12050508,-0.0838773,0.054996934,0.34166238,0.15568815,-0.08996146,-0.027612066,-0.15186827,-0.12030376,-0.013120831,0.11116886,-0.12539521,-0.06411105,0.14583914,-0.022273019,0.15732512,-0.028682863,0.035212867,0.05538698,-0.15118134,0.09947292,-0.0077125337,-0.100086465,-0.21579973,0.011130619,0.013109666,-0.040879685,0.033193734,0.02993131,0.18070894,-0.06439342,0.16674912,-0.012713416,0.012803561,0.1993173,-0.1764542,-0.13923441,0.045145232,0.052925516,-0.04925139,0.002008758,0.045097053,0.043226648,0.06352438,0.050350327,-0.028711176,0.019555084,0.20525154,0.021076849,0.099816546,-0.17742108,0.02857393,0.11040043,0.12441546,-0.089537024,-0.048798922,0.04916895,-0.011588927,-0.0014080413,0.15609632,0.19723922,-0.00013408538,-0.05070075,0.012776398,-0.007697056,0.0041672196,-0.23027673,-0.015541328,-0.017391942,0.14823768,0.017984627,0.04237794,0.033974268,-0.07081097,-0.023443338,0.10216678,0.21666114,-0.030704083,0.040625207,0.17138138,-0.069740996,0.08001051,0.15148659,-0.0351854,-0.03293591,-0.06046259,-0.03408156,0.13258725,-0.08235467,-0.2072575,-0.25664377,0.1059147,0.04641598,-0.24509671,0.13925548,0.14405106,0.035954572,0.117282175,-0.042588525,0.014178262,-0.14112554,0.026887987,-0.15617943,0.02396026,-0.05481729,-0.058389705,-0.009335621,0.050441638,0.070951805,0.019076515,0.17690976,0.024116123,0.014889235,-0.084629565,-0.018043526,0.080173485,-0.08046049,-0.12303032,-0.03476204,-0.13567181,-0.055370044
